,keyword,Relative_Frequency.44,Relative_Frequency
0,ability,0.0002887669650591,0.0003746019853905
1,access,0.0002887669650591,0.0016857089342573
2,accordance,0.0005775339301183,0.005057126802772
3,accounting,0.0001443834825295,0.000749203970781
4,achieve,0.0001443834825295,0.0001873009926952
5,act,0.0001443834825295,0.0003746019853905
6,actions,0.0004331504475887,0.0097396516201535
7,activities,0.0008663008951775,0.0029968158831241
8,activity,0.0002887669650591,0.0001873009926952
9,adapt,0.0001443834825295,0.0001873009926952
10,addition,0.0012994513427663,0.0005619029780857
11,address,0.0002887669650591,0.0009365049634763
12,agreement,0.0014438348252959,0.0460760442030342
13,agreements,0.0002887669650591,0.0003746019853905
14,alia,0.0001443834825295,0.0024349129050383
15,amongst,0.0001443834825295,0.0001873009926952
16,amount,0.0011550678602367,0.0001873009926952
17,analysis,0.0010106843777071,0.0001873009926952
18,annex,0.0001443834825295,0.0005619029780857
19,application,0.0001443834825295,0.0003746019853905
20,appreciation,0.0001443834825295,0.0001873009926952
21,approach,0.0004331504475887,0.0001873009926952
22,approval,0.0007219174126479,0.0016857089342573
23,april,0.0004331504475887,0.0011238059561715
24,arabic,0.0001443834825295,0.0001873009926952
25,area,0.0001443834825295,0.0003746019853905
26,areas,0.0008663008951775,0.0005619029780857
27,article,0.0001443834825295,0.0237872260722981
28,aspects,0.0007219174126479,0.0001873009926952
29,assessment,0.0010106843777071,0.001498407941562
30,attention,0.0001443834825295,0.0003746019853905
31,authority,0.0005775339301183,0.0003746019853905
32,availability,0.0001443834825295,0.0001873009926952
33,awareness,0.0005775339301183,0.0009365049634763
34,balance,0.0002887669650591,0.000749203970781
35,basis,0.0021657522379439,0.0029968158831241
36,behalf,0.0001443834825295,0.0001873009926952
37,benefits,0.0007219174126479,0.0009365049634763
38,bodies,0.0001443834825295,0.0046825248173815
39,body,0.0001443834825295,0.0058063307735531
40,burden,0.0001443834825295,0.000749203970781
41,capabilities,0.0002887669650591,0.0011238059561715
42,capacity,0.0014438348252959,0.0022476119123431
43,carbon,0.0008663008951775,0.0003746019853905
44,case,0.0002887669650591,0.0001873009926952
45,cases,0.0005775339301183,0.0001873009926952
46,ceremony,0.0001443834825295,0.0003746019853905
47,certification,0.0001443834825295,0.0001873009926952
48,challenges,0.0002887669650591,0.0003746019853905
49,champions,0.0001443834825295,0.000749203970781
50,change,0.0017326017903551,0.0097396516201535
51,channels,0.0001443834825295,0.0001873009926952
52,children,0.0004331504475887,0.0003746019853905
53,climate,0.0012994513427663,0.0116126615471062
54,collaboration,0.0001443834825295,0.0003746019853905
55,collective,0.0001443834825295,0.0001873009926952
56,commitment,0.0008663008951775,0.0001873009926952
57,committee,0.0017326017903551,0.0058063307735531
58,communicate,0.0002887669650591,0.0009365049634763
59,communication,0.0018769852728847,0.0013111069488668
60,communications,0.0004331504475887,0.0009365049634763
61,compliance,0.0005775339301183,0.0003746019853905
62,concerns,0.0007219174126479,0.0001873009926952
63,conditions,0.0004331504475887,0.0001873009926952
64,conduct,0.0008663008951775,0.0005619029780857
65,conservation,0.0001443834825295,0.0005619029780857
66,consistency,0.0001443834825295,0.0009365049634763
67,consumption,0.0010106843777071,0.0001873009926952
68,contents,0.0001443834825295,0.0001873009926952
69,continuous,0.0001443834825295,0.0001873009926952
70,contribution,0.0007219174126479,0.004307922831991
71,contributions,0.0001443834825295,0.0082412436785914
72,convention,0.0008663008951775,0.0157332833864019
73,cooperation,0.0005775339301183,0.0020603109196478
74,country,0.0007219174126479,0.0131110694886682
75,criteria,0.0010106843777071,0.0001873009926952
76,cycle,0.0005775339301183,0.0003746019853905
77,damage,0.0001443834825295,0.0013111069488668
78,date,0.0002887669650591,0.0020603109196478
79,day,0.0033208200981807,0.0011238059561715
80,decision,0.0001443834825295,0.0059936317662483
81,decisions,0.0001443834825295,0.0031841168758194
82,decrease,0.0001443834825295,0.0001873009926952
83,demonstrate,0.0001443834825295,0.0003746019853905
84,design,0.0004331504475887,0.0001873009926952
85,detail,0.0001443834825295,0.0001873009926952
86,developed,0.0001443834825295,0.0018730099269526
87,development,0.0034652035807103,0.008615845663982
88,disabilities,0.0001443834825295,0.0003746019853905
89,discretion,0.0001443834825295,0.0001873009926952
90,document,0.0002887669650591,0.0001873009926952
91,documents,0.0001443834825295,0.0001873009926952
92,education,0.0004331504475887,0.000749203970781
93,effectiveness,0.0001443834825295,0.0009365049634763
94,effects,0.0001443834825295,0.0018730099269526
95,effort,0.0002887669650591,0.0003746019853905
96,efforts,0.0007219174126479,0.0074920397078104
97,emission,0.0012994513427663,0.0033714178685147
98,emissions,0.0062084897487727,0.0054317287881625
99,energy,0.0015882183078255,0.0005619029780857
100,engagement,0.0014438348252959,0.0003746019853905
101,english,0.0002887669650591,0.0001873009926952
102,enhance,0.0004331504475887,0.0033714178685147
103,enhanced,0.0001443834825295,0.000749203970781
104,enhancement,0.0001443834825295,0.0009365049634763
105,entities,0.0001443834825295,0.0016857089342573
106,environment,0.0031764366156511,0.0011238059561715
107,establishment,0.0002887669650591,0.0001873009926952
108,event,0.0004331504475887,0.0005619029780857
109,events,0.0004331504475887,0.0009365049634763
110,exchange,0.0001443834825295,0.0005619029780857
111,execution,0.0001443834825295,0.0001873009926952
112,executive,0.0008663008951775,0.0016857089342573
113,exercise,0.0001443834825295,0.000749203970781
114,experience,0.0004331504475887,0.000749203970781
115,facilitate,0.0001443834825295,0.000749203970781
116,facilities,0.0023101357204735,0.0001873009926952
117,facility,0.0007219174126479,0.0011238059561715
118,february,0.0001443834825295,0.0001873009926952
119,fields,0.0004331504475887,0.0001873009926952
