,keyword,Relative_Frequency.50,Relative_Frequency
0,ability,0.0001006947940791,0.0003746019853905
1,acceptance,0.0002013895881582,0.0013111069488668
2,access,0.0009062531467123,0.0016857089342573
3,accordance,0.000704863558554,0.005057126802772
4,account,0.0005034739703957,0.0054317287881625
5,accounting,0.0003020843822374,0.000749203970781
6,accuracy,0.0004027791763165,0.0003746019853905
7,achieve,0.0001006947940791,0.0001873009926952
8,achievement,0.0001006947940791,0.000749203970781
9,act,0.0001006947940791,0.0003746019853905
10,action,0.0008055583526331,0.0080539426858962
11,actions,0.0009062531467123,0.0097396516201535
12,activities,0.0022152854697412,0.0029968158831241
13,activity,0.0003020843822374,0.0001873009926952
14,adapt,0.0001006947940791,0.0001873009926952
15,addition,0.0008055583526331,0.0005619029780857
16,address,0.0003020843822374,0.0009365049634763
17,africa,0.0003020843822374,0.0001873009926952
18,agencies,0.0001006947940791,0.0005619029780857
19,agency,0.0001006947940791,0.0003746019853905
20,agreement,0.0004027791763165,0.0460760442030342
21,agreements,0.0003020843822374,0.0003746019853905
22,amendment,0.0005034739703957,0.0003746019853905
23,amount,0.0002013895881582,0.0001873009926952
24,analysis,0.0004027791763165,0.0001873009926952
25,application,0.0008055583526331,0.0003746019853905
26,approach,0.0012083375289497,0.0001873009926952
27,approval,0.0003020843822374,0.0016857089342573
28,april,0.0001006947940791,0.0011238059561715
29,area,0.0006041687644748,0.0003746019853905
30,areas,0.0020138958815829,0.0005619029780857
31,arrangement,0.0001006947940791,0.0001873009926952
32,articles,0.0003020843822374,0.0016857089342573
33,aspects,0.0005034739703957,0.0001873009926952
34,assessment,0.0012083375289497,0.001498407941562
35,assessments,0.0004027791763165,0.0009365049634763
36,assistance,0.0005034739703957,0.000749203970781
37,attention,0.0003020843822374,0.0003746019853905
38,authorities,0.0002013895881582,0.0003746019853905
39,authority,0.0004027791763165,0.0003746019853905
40,awareness,0.0005034739703957,0.0009365049634763
41,balance,0.0003020843822374,0.000749203970781
42,barriers,0.0001006947940791,0.0001873009926952
43,basis,0.0004027791763165,0.0029968158831241
44,benefit,0.0006041687644748,0.0001873009926952
45,benefits,0.0009062531467123,0.0009365049634763
46,biodiversity,0.0003020843822374,0.0001873009926952
47,bodies,0.0001006947940791,0.0046825248173815
48,body,0.0002013895881582,0.0058063307735531
49,build,0.0004027791763165,0.0001873009926952
50,building,0.0012083375289497,0.0005619029780857
51,bureau,0.0001006947940791,0.0003746019853905
52,capabilities,0.0006041687644748,0.0011238059561715
53,capacities,0.0001006947940791,0.0011238059561715
54,capacity,0.0013090323230288,0.0022476119123431
55,carbon,0.0041284865572449,0.0003746019853905
56,case,0.0011076427348706,0.0001873009926952
57,categories,0.0002013895881582,0.0003746019853905
58,certification,0.0004027791763165,0.0001873009926952
59,challenge,0.0001006947940791,0.0001873009926952
60,challenges,0.000704863558554,0.0003746019853905
61,change,0.0011076427348706,0.0097396516201535
62,channels,0.000704863558554,0.0001873009926952
63,children,0.0003020843822374,0.0003746019853905
64,chinese,0.0010069479407914,0.0001873009926952
65,cities,0.0002013895881582,0.0003746019853905
66,climate,0.0012083375289497,0.0116126615471062
67,collective,0.0001006947940791,0.0001873009926952
68,commitment,0.0003020843822374,0.0001873009926952
69,committee,0.0020138958815829,0.0058063307735531
70,communicate,0.0003020843822374,0.0009365049634763
71,communication,0.0032222334105326,0.0013111069488668
72,communications,0.0001006947940791,0.0009365049634763
73,communities,0.0017118114993454,0.0011238059561715
74,comparability,0.0001006947940791,0.0003746019853905
75,compensation,0.0008055583526331,0.0001873009926952
76,competence,0.0003020843822374,0.000749203970781
77,compilation,0.0001006947940791,0.0001873009926952
78,compliance,0.0031215386164535,0.0003746019853905
79,comprehensive,0.0001006947940791,0.0003746019853905
80,concept,0.0003020843822374,0.0001873009926952
81,concern,0.0001006947940791,0.000749203970781
82,concerns,0.0009062531467123,0.0001873009926952
83,conditions,0.0004027791763165,0.0001873009926952
84,conduct,0.001409727117108,0.0005619029780857
85,conference,0.0001006947940791,0.0224761191234313
86,conjunction,0.0001006947940791,0.001498407941562
87,conservation,0.002819454234216,0.0005619029780857
88,consideration,0.0001006947940791,0.0054317287881625
89,consistency,0.0002013895881582,0.0009365049634763
90,constraints,0.0003020843822374,0.0001873009926952
91,consultation,0.0001006947940791,0.000749203970781
92,consumption,0.0005034739703957,0.0001873009926952
93,contents,0.0003020843822374,0.0001873009926952
94,continuity,0.0001006947940791,0.0001873009926952
95,contribute,0.0001006947940791,0.0001873009926952
96,contribution,0.0012083375289497,0.004307922831991
97,contributions,0.0005034739703957,0.0082412436785914
98,convene,0.0002013895881582,0.0003746019853905
99,cooperation,0.0053368240861947,0.0020603109196478
100,coordination,0.000704863558554,0.0011238059561715
101,costs,0.0011076427348706,0.0003746019853905
102,countries,0.001409727117108,0.004307922831991
103,country,0.0002013895881582,0.0131110694886682
104,cover,0.0004027791763165,0.0001873009926952
105,coverage,0.0006041687644748,0.0001873009926952
106,creation,0.0001006947940791,0.0001873009926952
107,criteria,0.0002013895881582,0.0001873009926952
108,cultures,0.0001006947940791,0.0001873009926952
109,date,0.0003020843822374,0.0020603109196478
