,keyword,Relative_Frequency.4,Relative_Frequency
0,ability,0.0004370247356,0.0003746019853905
1,acceptance,8.7404947120007e-05,0.0013111069488668
2,access,0.0013110742068001,0.0016857089342573
3,accordance,0.00017480989424,0.005057126802772
4,account,0.00052442968272,0.0054317287881625
5,accounting,0.00034961978848,0.000749203970781
6,accuracy,8.7404947120007e-05,0.0003746019853905
7,achieve,8.7404947120007e-05,0.0001873009926952
8,act,0.00034961978848,0.0003746019853905
9,action,0.00096145441832,0.0080539426858962
10,actions,0.0015732890481601,0.0097396516201535
11,activities,0.0048072720916003,0.0029968158831241
12,activity,0.00122366925968,0.0001873009926952
13,actors,8.7404947120007e-05,0.0001873009926952
14,adapt,8.7404947120007e-05,0.0001873009926952
15,adaptation,8.7404947120007e-05,0.0151713804083161
16,addition,0.0004370247356,0.0005619029780857
17,address,0.00034961978848,0.0009365049634763
18,advice,0.00026221484136,0.0029968158831241
19,africa,0.00069923957696,0.0001873009926952
20,agencies,0.00061183462984,0.0005619029780857
21,agency,0.00026221484136,0.0003746019853905
22,agreement,0.00061183462984,0.0460760442030342
23,agreements,0.0004370247356,0.0003746019853905
24,aim,0.00061183462984,0.000749203970781
25,amendments,8.7404947120007e-05,0.0001873009926952
26,america,0.00017480989424,0.0001873009926952
27,amount,0.00034961978848,0.0001873009926952
28,analysis,0.0004370247356,0.0001873009926952
29,application,0.00017480989424,0.0003746019853905
30,approach,0.0026221484136002,0.0001873009926952
31,approaches,0.0004370247356,0.0035587188612099
32,appropriate,8.7404947120007e-05,0.0013111069488668
33,approval,0.00034961978848,0.0016857089342573
34,april,0.00017480989424,0.0011238059561715
35,area,0.0016606939952801,0.0003746019853905
36,areas,0.0057687265099204,0.0005619029780857
37,arrangements,0.00017480989424,0.0029968158831241
38,aspects,0.00096145441832,0.0001873009926952
39,assess,0.00069923957696,0.0003746019853905
40,assessment,0.00078664452408,0.001498407941562
41,assessments,0.00096145441832,0.0009365049634763
42,assistance,0.00034961978848,0.000749203970781
43,attention,0.00034961978848,0.0003746019853905
44,authorities,0.00034961978848,0.0003746019853905
45,authority,8.7404947120007e-05,0.0003746019853905
46,availability,0.00034961978848,0.0001873009926952
47,awareness,0.00061183462984,0.0009365049634763
48,basis,0.0013984791539201,0.0029968158831241
49,behalf,8.7404947120007e-05,0.0001873009926952
50,benefit,0.00026221484136,0.0001873009926952
51,benefits,0.00104885936544,0.0009365049634763
52,biodiversity,0.0008740494712,0.0001873009926952
53,bodies,8.7404947120007e-05,0.0046825248173815
54,build,0.00026221484136,0.0001873009926952
55,building,0.0004370247356,0.0005619029780857
56,capabilities,8.7404947120007e-05,0.0011238059561715
57,capacity,0.00096145441832,0.0022476119123431
58,carbon,0.0030591731492002,0.0003746019853905
59,case,0.00104885936544,0.0001873009926952
60,cases,0.0008740494712,0.0001873009926952
61,categories,8.7404947120007e-05,0.0003746019853905
62,centre,0.00026221484136,0.0009365049634763
63,centres,0.00017480989424,0.0001873009926952
64,century,8.7404947120007e-05,0.0001873009926952
65,certification,0.00052442968272,0.0001873009926952
66,challenge,0.0008740494712,0.0001873009926952
67,challenges,0.00104885936544,0.0003746019853905
68,change,0.0026221484136002,0.0097396516201535
69,channels,0.00017480989424,0.0001873009926952
70,circumstances,0.00026221484136,0.0020603109196478
71,climate,0.0030591731492002,0.0116126615471062
