,keyword,Relative_Frequency.8,Relative_Frequency
0,ability,0.0007063393960798,0.0002298850574712
1,access,0.0008829242450997,0.0018390804597701
2,accordance,0.0001765848490199,0.0082758620689655
3,act,0.0003531696980399,0.0004597701149425
4,action,0.0007063393960798,0.0034482758620689
5,actions,0.0019424333392194,0.0059770114942528
6,actions,0.0001765848490199,0.0059770114942528
7,activities,0.0030019424333392,0.0032183908045977
8,acts,0.0001765848490199,0.0002298850574712
9,address,0.0010595090941197,0.0006896551724137
10,adoption,0.0001765848490199,0.0013793103448275
11,advice,0.0001765848490199,0.0011494252873563
12,agreement,0.0010595090941197,0.0411494252873563
13,agriculture,0.0001765848490199,0.0004597701149425
14,ambition,0.0001765848490199,0.0002298850574712
15,amount,0.0001765848490199,0.0002298850574712
16,analysis,0.0001765848490199,0.0002298850574712
17,application,0.0001765848490199,0.000919540229885
18,approach,0.0022956030372594,0.0016091954022988
19,approaches,0.0001765848490199,0.0018390804597701
20,appropriate,0.0005297545470598,0.0013793103448275
21,approval,0.0001765848490199,0.0002298850574712
22,april,0.0003531696980399,0.0006896551724137
23,areas,0.0015892636411795,0.0006896551724137
24,aspects,0.0005297545470598,0.0002298850574712
25,assessment,0.0005297545470598,0.0004597701149425
26,assistance,0.0012360939431396,0.0013793103448275
27,assumptions,0.0001765848490199,0.0022988505747126
28,attendance,0.0001765848490199,0.0002298850574712
29,availability,0.0001765848490199,0.0016091954022988
30,awareness,0.0003531696980399,0.0004597701149425
31,balance,0.0001765848490199,0.0011494252873563
32,basis,0.0005297545470598,0.0027586206896551
33,building,0.0005297545470598,0.0002298850574712
34,capabilities,0.0003531696980399,0.0002298850574712
35,capability,0.0001765848490199,0.0004597701149425
36,capacity,0.0007063393960798,0.0020689655172413
37,case,0.0015892636411795,0.0006896551724137
38,chairs,0.0001765848490199,0.0004597701149425
39,challenges,0.0005297545470598,0.0004597701149425
40,change,0.0033551121313791,0.0041379310344827
41,changes,0.0003531696980399,0.000919540229885
42,changes,0.0001765848490199,0.000919540229885
43,channels,0.0003531696980399,0.0004597701149425
44,choice,0.0003531696980399,0.0002298850574712
45,circumstances,0.0001765848490199,0.0029885057471264
46,climate,0.0033551121313791,0.0071264367816091
47,collaboration,0.0005297545470598,0.0018390804597701
48,committee,0.0030019424333392,0.008735632183908
49,common,0.0001765848490199,0.0004597701149425
50,communicate,0.0001765848490199,0.0002298850574712
51,communication,0.0005297545470598,0.0082758620689655
52,communications,0.0003531696980399,0.0073563218390804
53,communities,0.0058273000176584,0.0002298850574712
54,compliance,0.0008829242450997,0.0002298850574712
55,components,0.0001765848490199,0.000919540229885
56,concern,0.0001765848490199,0.0002298850574712
57,concerns,0.0012360939431396,0.0002298850574712
58,conference,0.0001765848490199,0.012183908045977
59,consequences,0.0001765848490199,0.0002298850574712
60,consideration,0.0003531696980399,0.0055172413793103
61,considerations,0.0001765848490199,0.0004597701149425
62,considers,0.0003531696980399,0.0006896551724137
63,construction,0.0005297545470598,0.0002298850574712
64,consultation,0.0003531696980399,0.0002298850574712
65,contact,0.0003531696980399,0.0002298850574712
66,content,0.0008829242450997,0.000919540229885
67,contents,0.0001765848490199,0.0002298850574712
68,contribute,0.0001765848490199,0.0002298850574712
