,keyword,Relative_Frequency.51,Relative_Frequency
0,ability,0.0001534801626889,0.0003746019853905
1,accelerating,7.674008134448623e-05,0.0001873009926952
2,acceptance,0.0002302202440334,0.0013111069488668
3,access,0.0003837004067224,0.0016857089342573
4,accordance,0.0009208809761338,0.005057126802772
5,account,0.0003069603253779,0.0054317287881625
6,accounting,0.0002302202440334,0.000749203970781
7,accuracy,0.0002302202440334,0.0003746019853905
8,achieve,0.0001534801626889,0.0001873009926952
9,act,0.0002302202440334,0.0003746019853905
10,action,0.0004604404880669,0.0080539426858962
11,actions,0.0001534801626889,0.0097396516201535
12,activities,0.0032230834164684,0.0029968158831241
13,activity,0.0003837004067224,0.0001873009926952
14,adapt,7.674008134448623e-05,0.0001873009926952
15,addition,0.0014580615455452,0.0005619029780857
16,address,0.0004604404880669,0.0009365049634763
17,adjustment,7.674008134448623e-05,0.0001873009926952
18,admission,0.0001534801626889,0.0001873009926952
19,adopt,7.674008134448623e-05,0.0001873009926952
20,africa,0.0001534801626889,0.0001873009926952
21,agencies,7.674008134448623e-05,0.0005619029780857
22,agency,0.0003069603253779,0.0003746019853905
23,agenda,0.0001534801626889,0.0009365049634763
24,aggregate,7.674008134448623e-05,0.0001873009926952
25,agreement,0.0001534801626889,0.0460760442030342
26,amendment,7.674008134448623e-05,0.0003746019853905
27,america,0.0004604404880669,0.0001873009926952
28,amount,0.0003069603253779,0.0001873009926952
29,analysis,0.0008441408947893,0.0001873009926952
30,application,0.0009208809761338,0.0003746019853905
31,appointment,0.0002302202440334,0.0003746019853905
32,approach,0.0004604404880669,0.0001873009926952
33,approval,0.0003837004067224,0.0016857089342573
34,april,0.0001534801626889,0.0011238059561715
35,arabic,7.674008134448623e-05,0.0001873009926952
36,area,0.0007674008134448,0.0003746019853905
37,areas,0.0021487222776456,0.0005619029780857
38,arrangements,7.674008134448623e-05,0.0029968158831241
39,articles,0.0004604404880669,0.0016857089342573
40,aspects,0.0001534801626889,0.0001873009926952
41,assess,7.674008134448623e-05,0.0003746019853905
42,assessment,0.0017650218709231,0.001498407941562
43,assessments,0.0003069603253779,0.0009365049634763
44,assistance,0.0003837004067224,0.000749203970781
45,attention,0.0004604404880669,0.0003746019853905
46,authorities,0.0001534801626889,0.0003746019853905
47,authority,0.0005371805694114,0.0003746019853905
48,awareness,0.0001534801626889,0.0009365049634763
49,balance,0.0003837004067224,0.000749203970781
50,basis,0.0009208809761338,0.0029968158831241
51,benefit,0.0002302202440334,0.0001873009926952
52,benefits,0.0013813214642007,0.0009365049634763
53,biodiversity,0.0003837004067224,0.0001873009926952
54,body,0.0001534801626889,0.0058063307735531
55,build,0.0004604404880669,0.0001873009926952
56,building,0.0009208809761338,0.0005619029780857
57,burden,7.674008134448623e-05,0.000749203970781
58,bureau,0.0002302202440334,0.0003746019853905
59,calls,7.674008134448623e-05,0.0001873009926952
60,capabilities,0.0006139206507558,0.0011238059561715
61,capacities,7.674008134448623e-05,0.0011238059561715
62,capacity,0.0016115417082342,0.0022476119123431
