,keyword,Relative_Frequency.8,Relative_Frequency
0,ability,5.130046683424819e-05,0.0001454545454545
1,absence,5.130046683424819e-05,0.0001454545454545
2,accelerate,0.0001539014005027,0.0001454545454545
3,access,0.0022572205407069,0.0010181818181818
4,accordance,0.0004104037346739,0.0068363636363636
5,account,0.0001539014005027,0.005090909090909
6,accountability,0.0001539014005027,0.0001454545454545
7,accounting,0.0001539014005027,0.001890909090909
8,accounts,0.0003078028010054,0.0001454545454545
9,accuracy,0.0001026009336684,0.000290909090909
10,acquisition,0.0002565023341712,0.000290909090909
11,action,0.0011286102703534,0.0059636363636363
12,actions,0.0007182065356794,0.0040727272727272
13,activities,0.0029241266095521,0.0097454545454545
14,activity,0.0004104037346739,0.0088727272727272
15,addition,0.0002565023341712,0.0010181818181818
16,address,0.0002565023341712,0.0016
17,adjustments,0.0001026009336684,0.0059636363636363
18,advancement,5.130046683424819e-05,0.0001454545454545
19,advice,0.0002565023341712,0.0021818181818181
20,agencies,0.0002052018673369,0.0001454545454545
21,agreement,0.0016416149386959,0.0184727272727272
22,aims,5.130046683424819e-05,0.0001454545454545
23,align,5.130046683424819e-05,0.0001454545454545
24,ambition,0.0010260093366849,0.0026181818181818
25,amount,0.0009234084030164,0.0010181818181818
26,annual,0.0007182065356794,0.0008727272727272
27,application,5.130046683424819e-05,0.001890909090909
28,applies,0.0001026009336684,0.000290909090909
29,approach,0.0040014364130713,0.0048
30,approaches,5.130046683424819e-05,0.0074181818181818
31,approval,0.0001539014005027,0.0021818181818181
32,april,0.0002052018673369,0.0001454545454545
33,areas,0.0021546196070384,0.0007272727272727
34,arrangements,5.130046683424819e-05,0.0017454545454545
35,assessment,0.0004617042015082,0.0011636363636363
36,assistance,5.130046683424819e-05,0.0007272727272727
37,assumptions,0.0002052018673369,0.0001454545454545
38,assurance,0.0008208074693479,0.0001454545454545
39,authority,0.0001026009336684,0.000290909090909
40,availability,0.0002052018673369,0.0007272727272727
41,average,0.0002565023341712,0.0001454545454545
42,avoidance,5.130046683424819e-05,0.0005818181818181
43,avoids,5.130046683424819e-05,0.000290909090909
44,awareness,0.0001539014005027,0.0001454545454545
45,balance,0.0002052018673369,0.0005818181818181
