,keyword,Relative_Frequency.7,Relative_Frequency
0,ability,0.0001565557729941,0.0001454545454545
1,access,0.0006262230919765,0.0010181818181818
2,accordance,0.0001565557729941,0.0068363636363636
3,account,7.827788649706458e-05,0.005090909090909
4,accountability,0.0004696673189823,0.0001454545454545
5,accounting,0.0006262230919765,0.001890909090909
6,accuracy,0.0001565557729941,0.000290909090909
7,achievement,7.827788649706458e-05,0.0027636363636363
8,acquisition,0.0003131115459882,0.000290909090909
9,action,0.0007827788649706,0.0059636363636363
10,actions,0.0011741682974559,0.0040727272727272
11,activities,0.0021135029354207,0.0097454545454545
12,activity,0.0007045009784735,0.0088727272727272
13,actors,7.827788649706458e-05,0.0001454545454545
14,addition,0.0008610567514677,0.0010181818181818
15,address,0.0001565557729941,0.0016
16,addresses,7.827788649706458e-05,0.0001454545454545
17,adjustments,7.827788649706458e-05,0.0059636363636363
18,adoption,0.0001565557729941,0.0020363636363636
19,advance,0.0010176125244618,0.000290909090909
20,advice,7.827788649706458e-05,0.0021818181818181
21,agencies,0.0002348336594911,0.0001454545454545
22,aggregate,0.0001565557729941,0.0001454545454545
23,aggregation,0.0001565557729941,0.0001454545454545
24,agreement,0.0006262230919765,0.0184727272727272
25,aims,0.0001565557729941,0.0001454545454545
26,align,7.827788649706458e-05,0.0001454545454545
27,ambition,7.827788649706458e-05,0.0026181818181818
28,amount,0.0003913894324853,0.0010181818181818
29,annual,0.0003131115459882,0.0008727272727272
30,application,0.0002348336594911,0.001890909090909
31,approach,0.002504892367906,0.0048
32,approaches,0.0005479452054794,0.0074181818181818
33,appropriate,7.827788649706458e-05,0.0005818181818181
34,approval,7.827788649706458e-05,0.0021818181818181
35,april,0.0001565557729941,0.0001454545454545
36,areas,0.0022700587084148,0.0007272727272727
37,assessment,0.0003913894324853,0.0011636363636363
38,assist,7.827788649706458e-05,0.000290909090909
39,assumptions,0.0004696673189823,0.0001454545454545
40,assurance,0.0014090019569471,0.0001454545454545
41,authority,7.827788649706458e-05,0.000290909090909
42,authorizations,7.827788649706458e-05,0.000290909090909
43,availability,0.0002348336594911,0.0007272727272727
44,average,7.827788649706458e-05,0.0001454545454545
45,avoidance,0.0003131115459882,0.0005818181818181
46,awareness,0.0003131115459882,0.0001454545454545
