,keyword,Relative_Frequency.15,Relative_Frequency
0,ability,0.0004098360655737,0.0003746019853905
1,access,0.0014344262295081,0.0016857089342573
2,accordance,0.0008196721311475,0.005057126802772
3,account,0.0002049180327868,0.0054317287881625
4,accounting,0.0002049180327868,0.000749203970781
5,accuracy,0.0002049180327868,0.0003746019853905
6,achievement,0.0002049180327868,0.000749203970781
7,act,0.0002049180327868,0.0003746019853905
8,action,0.0014344262295081,0.0080539426858962
9,actions,0.0014344262295081,0.0097396516201535
10,activities,0.0024590163934426,0.0029968158831241
11,activity,0.0004098360655737,0.0001873009926952
12,adaptation,0.0002049180327868,0.0151713804083161
13,addition,0.0012295081967213,0.0005619029780857
14,address,0.0004098360655737,0.0009365049634763
15,advice,0.0004098360655737,0.0029968158831241
16,africa,0.0010245901639344,0.0001873009926952
17,agencies,0.0006147540983606,0.0005619029780857
18,agency,0.0002049180327868,0.0003746019853905
19,america,0.0008196721311475,0.0001873009926952
20,amount,0.0008196721311475,0.0001873009926952
21,analysis,0.0006147540983606,0.0001873009926952
22,application,0.0004098360655737,0.0003746019853905
23,approach,0.0020491803278688,0.0001873009926952
24,approaches,0.0002049180327868,0.0035587188612099
25,appropriate,0.0002049180327868,0.0013111069488668
26,april,0.0004098360655737,0.0011238059561715
27,area,0.0004098360655737,0.0003746019853905
28,areas,0.001639344262295,0.0005619029780857
29,arrangements,0.0002049180327868,0.0029968158831241
30,aspects,0.0004098360655737,0.0001873009926952
31,assembly,0.0002049180327868,0.0001873009926952
32,assess,0.0002049180327868,0.0003746019853905
33,assessment,0.0008196721311475,0.001498407941562
34,assessments,0.0010245901639344,0.0009365049634763
35,assistance,0.0002049180327868,0.000749203970781
36,assumptions,0.0002049180327868,0.0001873009926952
37,authorities,0.0004098360655737,0.0003746019853905
38,awareness,0.0002049180327868,0.0009365049634763
39,barriers,0.0002049180327868,0.0001873009926952
40,basis,0.0004098360655737,0.0029968158831241
41,behalf,0.0004098360655737,0.0001873009926952
42,benefit,0.0002049180327868,0.0001873009926952
43,benefits,0.0004098360655737,0.0009365049634763
44,biodiversity,0.0006147540983606,0.0001873009926952
45,body,0.0004098360655737,0.0058063307735531
46,build,0.0002049180327868,0.0001873009926952
47,build,0.0002049180327868,0.0001873009926952
48,building,0.0004098360655737,0.0005619029780857
49,capabilities,0.0008196721311475,0.0011238059561715
50,capacity,0.0008196721311475,0.0022476119123431
51,carbon,0.0008196721311475,0.0003746019853905
52,case,0.0004098360655737,0.0001873009926952
53,cases,0.0002049180327868,0.0001873009926952
54,certification,0.0008196721311475,0.0001873009926952
55,change,0.0014344262295081,0.0097396516201535
56,channels,0.0002049180327868,0.0001873009926952
57,climate,0.001639344262295,0.0116126615471062
58,collaboration,0.0002049180327868,0.0003746019853905
59,commitment,0.0012295081967213,0.0001873009926952
60,committee,0.001639344262295,0.0058063307735531
61,communication,0.0002049180327868,0.0013111069488668
62,communications,0.0004098360655737,0.0009365049634763
63,communities,0.0051229508196721,0.0011238059561715
64,compensation,0.0004098360655737,0.0001873009926952
65,competence,0.0002049180327868,0.000749203970781
66,compliance,0.0014344262295081,0.0003746019853905
67,comprehensive,0.0002049180327868,0.0003746019853905
68,concern,0.0002049180327868,0.000749203970781
69,concerns,0.0002049180327868,0.0001873009926952
70,conditions,0.0002049180327868,0.0001873009926952
71,conduct,0.0018442622950819,0.0005619029780857
72,conservation,0.0004098360655737,0.0005619029780857
73,conserve,0.0002049180327868,0.0001873009926952
74,consideration,0.0002049180327868,0.0054317287881625
75,consistency,0.0006147540983606,0.0009365049634763
76,consultation,0.0002049180327868,0.000749203970781
77,consumption,0.0010245901639344,0.0001873009926952
78,contents,0.0002049180327868,0.0001873009926952
79,context,0.0002049180327868,0.001498407941562
80,continuation,0.0004098360655737,0.0003746019853905
81,continuity,0.0006147540983606,0.0001873009926952
82,contributions,0.0004098360655737,0.0082412436785914
83,coordination,0.0004098360655737,0.0011238059561715
84,costs,0.0002049180327868,0.0003746019853905
85,countries,0.0002049180327868,0.004307922831991
86,country,0.0008196721311475,0.0131110694886682
87,cover,0.0004098360655737,0.0001873009926952
88,creation,0.0002049180327868,0.0001873009926952
89,damage,0.0002049180327868,0.0013111069488668
90,date,0.0002049180327868,0.0020603109196478
91,day,0.0010245901639344,0.0011238059561715
92,decision,0.0004098360655737,0.0059936317662483
93,decision-making,0.0002049180327868,0.0001873009926952
94,decisions,0.0008196721311475,0.0031841168758194
95,definitions,0.0004098360655737,0.0001873009926952
96,degradation,0.0002049180327868,0.0003746019853905
97,design,0.0004098360655737,0.0001873009926952
98,development,0.0061475409836065,0.008615845663982
99,development,0.0002049180327868,0.008615845663982
100,dialogue,0.0002049180327868,0.0005619029780857
101,document,0.0002049180327868,0.0001873009926952
102,earth,0.0004098360655737,0.0001873009926952
103,economies,0.0006147540983606,0.0001873009926952
104,ecosystems,0.0002049180327868,0.0001873009926952
105,education,0.0022540983606557,0.000749203970781
106,effects,0.0002049180327868,0.0018730099269526
107,effort,0.0004098360655737,0.0003746019853905
108,efforts,0.0012295081967213,0.0074920397078104
109,emergency,0.0028688524590163,0.0001873009926952
110,emission,0.0004098360655737,0.0033714178685147
111,emissions,0.0098360655737704,0.0054317287881625
112,energy,0.008811475409836,0.0005619029780857
113,engagement,0.001639344262295,0.0003746019853905
114,engagements,0.0002049180327868,0.0001873009926952
115,english,0.0002049180327868,0.0001873009926952
116,enhanced,0.0002049180327868,0.000749203970781
117,entities,0.0002049180327868,0.0016857089342573
118,entity,0.0002049180327868,0.0001873009926952
119,entry,0.0002049180327868,0.0009365049634763
120,environment,0.0061475409836065,0.0011238059561715
121,equality,0.0006147540983606,0.0003746019853905
122,equity,0.0014344262295081,0.0011238059561715
123,event,0.0008196721311475,0.0005619029780857
124,events,0.0010245901639344,0.0009365049634763
125,execution,0.0006147540983606,0.0001873009926952
126,executive,0.0008196721311475,0.0016857089342573
127,exercise,0.0008196721311475,0.000749203970781
128,experience,0.0008196721311475,0.000749203970781
129,experts,0.0006147540983606,0.0001873009926952
130,facilities,0.001639344262295,0.0001873009926952
131,facility,0.0008196721311475,0.0011238059561715
132,findings,0.0002049180327868,0.0001873009926952
133,food,0.0004098360655737,0.0005619029780857
134,forests,0.0002049180327868,0.0009365049634763
135,forms,0.0002049180327868,0.0001873009926952
136,framework,0.0004098360655737,0.0037460198539052
137,frequency,0.0002049180327868,0.0001873009926952
138,functions,0.0002049180327868,0.001498407941562
139,further,0.0002049180327868,0.0001873009926952
140,gaps,0.0004098360655737,0.0005619029780857
141,gas,0.010655737704918,0.0035587188612099
142,gases,0.0006147540983606,0.0009365049634763
143,general,0.0002049180327868,0.0001873009926952
144,global,0.0012295081967213,0.0013111069488668
145,goal,0.0004098360655737,0.0018730099269526
146,goal,0.0006147540983606,0.0018730099269526
147,goals,0.0006147540983606,0.0001873009926952
148,governance,0.0022540983606557,0.0001873009926952
149,government,0.0008196721311475,0.0001873009926952
150,green,0.0002049180327868,0.0005619029780857
151,greenhouse,0.001639344262295,0.0039333208466004
