,keyword,Relative_Frequency.35,Relative_Frequency
0,ability,5.02992807202857e-05,0.0003746019853905
1,acceptance,0.0001508978421608,0.0013111069488668
2,access,0.0007041899300839,0.0016857089342573
3,accordance,0.0015592777023288,0.005057126802772
4,account,0.0003017956843217,0.0054317287881625
5,accounting,0.0002011971228811,0.000749203970781
6,achieve,5.02992807202857e-05,0.0001873009926952
7,achievement,0.0002011971228811,0.000749203970781
8,action,0.0004023942457622,0.0080539426858962
9,actions,0.0004023942457622,0.0097396516201535
10,activities,0.0015089784216085,0.0029968158831241
11,activity,0.0009556863336854,0.0001873009926952
12,adaptation,5.02992807202857e-05,0.0151713804083161
13,addition,0.0009556863336854,0.0005619029780857
14,adoption,5.02992807202857e-05,0.0061809327589436
15,agencies,0.0003520949650419,0.0005619029780857
16,agency,0.0002011971228811,0.0003746019853905
17,aggregate,5.02992807202857e-05,0.0001873009926952
18,agreement,0.0019616719480911,0.0460760442030342
19,agreements,0.0013580805794477,0.0003746019853905
20,aim,0.0001508978421608,0.000749203970781
21,alia,5.02992807202857e-05,0.0024349129050383
22,amendments,0.0004023942457622,0.0001873009926952
23,amount,0.0002514964036014,0.0001873009926952
24,analysis,0.0006035913686434,0.0001873009926952
25,annex,5.02992807202857e-05,0.0005619029780857
26,application,0.0001508978421608,0.0003746019853905
27,approach,0.0017604748252099,0.0001873009926952
28,approaches,0.0005029928072028,0.0035587188612099
29,approval,5.02992807202857e-05,0.0016857089342573
30,april,0.0001005985614405,0.0011238059561715
31,area,0.0021125697902519,0.0003746019853905
32,areas,0.0015089784216085,0.0005619029780857
33,arrangements,0.0001508978421608,0.0029968158831241
34,article,0.0001005985614405,0.0237872260722981
35,articles,5.02992807202857e-05,0.0016857089342573
36,aspects,0.0006035913686434,0.0001873009926952
37,assembly,0.0002514964036014,0.0001873009926952
38,assessment,0.0005029928072028,0.001498407941562
39,assessments,0.0001508978421608,0.0009365049634763
40,assistance,5.02992807202857e-05,0.000749203970781
41,assumptions,5.02992807202857e-05,0.0001873009926952
42,attention,0.0004023942457622,0.0003746019853905
43,authorities,0.0006538906493637,0.0003746019853905
44,authority,0.0002514964036014,0.0003746019853905
45,availability,0.0004023942457622,0.0001873009926952
46,avoidance,5.02992807202857e-05,0.0003746019853905
