,keyword,Relative_Frequency.18,Relative_Frequency
0,ability,0.000557537912578,0.0003746019853905
1,access,0.0028991971454058,0.0016857089342573
2,account,0.0006690454950936,0.0054317287881625
3,achieve,0.0002230151650312,0.0001873009926952
4,act,0.0002230151650312,0.0003746019853905
5,action,0.0007805530776092,0.0080539426858962
6,actions,0.0001115075825156,0.0097396516201535
7,activities,0.0014495985727029,0.0029968158831241
8,activity,0.0002230151650312,0.0001873009926952
9,adapt,0.0001115075825156,0.0001873009926952
10,addition,0.0027876895628902,0.0005619029780857
11,adopt,0.0001115075825156,0.0001873009926952
12,africa,0.0021186440677966,0.0001873009926952
13,agencies,0.0003345227475468,0.0005619029780857
14,agency,0.0006690454950936,0.0003746019853905
15,agreement,0.0008920606601248,0.0460760442030342
16,agreements,0.0002230151650312,0.0003746019853905
17,aim,0.0004460303300624,0.000749203970781
18,ambition,0.0001115075825156,0.0022476119123431
19,america,0.0008920606601248,0.0001873009926952
20,amount,0.0001115075825156,0.0001873009926952
21,analysis,0.0002230151650312,0.0001873009926952
22,application,0.0003345227475468,0.0003746019853905
23,approach,0.0016726137377341,0.0001873009926952
24,approval,0.0001115075825156,0.0016857089342573
25,april,0.0004460303300624,0.0011238059561715
26,area,0.002564674397859,0.0003746019853905
27,areas,0.0024531668153434,0.0005619029780857
28,arrangements,0.0001115075825156,0.0029968158831241
29,article,0.0002230151650312,0.0237872260722981
30,aspects,0.0001115075825156,0.0001873009926952
31,assess,0.0001115075825156,0.0003746019853905
32,assessment,0.000557537912578,0.001498407941562
33,assessments,0.000557537912578,0.0009365049634763
34,assistance,0.0001115075825156,0.000749203970781
35,attention,0.0003345227475468,0.0003746019853905
36,authorities,0.0016726137377341,0.0003746019853905
37,authority,0.0002230151650312,0.0003746019853905
38,availability,0.0004460303300624,0.0001873009926952
39,awareness,0.000557537912578,0.0009365049634763
40,balance,0.0003345227475468,0.000749203970781
41,being,0.0002230151650312,0.0001873009926952
42,benefit,0.0001115075825156,0.0001873009926952
43,benefits,0.0013380909901873,0.0009365049634763
44,biodiversity,0.0016726137377341,0.0001873009926952
45,build,0.0002230151650312,0.0001873009926952
46,building,0.0004460303300624,0.0005619029780857
47,capabilities,0.0003345227475468,0.0011238059561715
48,capacity,0.0036797502230151,0.0022476119123431
49,carbon,0.0035682426404995,0.0003746019853905
50,categories,0.0001115075825156,0.0003746019853905
51,century,0.0001115075825156,0.0001873009926952
52,challenge,0.0010035682426404,0.0001873009926952
53,challenges,0.0008920606601248,0.0003746019853905
54,change,0.0030107047279214,0.0097396516201535
55,channels,0.0002230151650312,0.0001873009926952
56,character,0.0001115075825156,0.0001873009926952
57,children,0.0002230151650312,0.0003746019853905
58,circumstances,0.0002230151650312,0.0020603109196478
59,cities,0.0001115075825156,0.0003746019853905
60,clearing,0.0002230151650312,0.0001873009926952
61,climate,0.0024531668153434,0.0116126615471062
62,collaboration,0.0003345227475468,0.0003746019853905
63,commitment,0.0018956289027653,0.0001873009926952
64,committee,0.0010035682426404,0.0058063307735531
65,communication,0.0004460303300624,0.0013111069488668
66,communities,0.0040142729705619,0.0011238059561715
67,compensation,0.0003345227475468,0.0001873009926952
68,compliance,0.0007805530776092,0.0003746019853905
69,component,0.0002230151650312,0.0001873009926952
70,comprehensive,0.0001115075825156,0.0003746019853905
71,concept,0.0003345227475468,0.0001873009926952
72,concern,0.0001115075825156,0.000749203970781
