,keyword,Relative_Frequency.3,Relative_Frequency
0,ability,0.0003825847425204,0.0001454545454545
1,accelerate,0.0002295508455122,0.0001454545454545
2,access,0.0018364067640982,0.0010181818181818
3,accordance,0.0007651694850409,0.0068363636363636
4,account,0.0004591016910245,0.005090909090909
5,accountability,0.0001530338970081,0.0001454545454545
6,accounting,0.0001530338970081,0.001890909090909
7,accounts,7.651694850409365e-05,0.0001454545454545
8,acquisition,0.0003060677940163,0.000290909090909
9,action,0.0034432626826842,0.0059636363636363
10,actions,0.0019894406611064,0.0040727272727272
11,activities,0.0048205677557579,0.0097454545454545
12,activity,0.0012242711760654,0.0088727272727272
13,activity,0.0002295508455122,0.0088727272727272
14,addition,0.0009182033820491,0.0010181818181818
15,address,0.0002295508455122,0.0016
16,adjustment,7.651694850409365e-05,0.0007272727272727
17,adoption,0.0001530338970081,0.0020363636363636
18,advance,0.0001530338970081,0.000290909090909
19,advancement,7.651694850409365e-05,0.0001454545454545
20,advice,7.651694850409365e-05,0.0021818181818181
21,agencies,0.0001530338970081,0.0001454545454545
22,aggregate,0.0001530338970081,0.0001454545454545
23,agreement,0.0015303389700818,0.0184727272727272
24,aims,0.0058152880863111,0.0001454545454545
25,align,0.0002295508455122,0.0001454545454545
26,ambition,0.0019894406611064,0.0026181818181818
27,amount,0.0001530338970081,0.0010181818181818
28,annual,0.0013773050730736,0.0008727272727272
29,application,7.651694850409365e-05,0.001890909090909
30,applies,7.651694850409365e-05,0.000290909090909
31,approach,0.0091820338204912,0.0048
32,approaches,0.0001530338970081,0.0074181818181818
33,appropriate,0.0001530338970081,0.0005818181818181
34,approval,0.0002295508455122,0.0021818181818181
35,april,7.651694850409365e-05,0.0001454545454545
36,areas,0.0023720254036269,0.0007272727272727
37,arrangements,0.0002295508455122,0.0017454545454545
38,article,0.0001530338970081,0.0184727272727272
39,assessment,0.0009182033820491,0.0011636363636363
40,assistance,0.0001530338970081,0.0007272727272727
41,assumptions,7.651694850409365e-05,0.0001454545454545
42,assurance,0.0020659576096105,0.0001454545454545
43,authority,0.0001530338970081,0.000290909090909
44,availability,0.0003060677940163,0.0007272727272727
45,average,0.0003825847425204,0.0001454545454545
46,avoiding,7.651694850409365e-05,0.0001454545454545
47,awareness,0.0004591016910245,0.0001454545454545
48,balance,0.0002295508455122,0.0005818181818181
