,keyword,Relative_Frequency.41,Relative_Frequency
0,access,0.0013239875389408,0.0016857089342573
1,accordance,0.0001557632398753,0.005057126802772
2,accounting,0.0003894080996884,0.000749203970781
3,accuracy,7.788161993769471e-05,0.0003746019853905
4,act,0.0003894080996884,0.0003746019853905
5,action,0.0010903426791277,0.0080539426858962
6,actions,0.0043613707165109,0.0097396516201535
7,activities,0.0039719626168224,0.0029968158831241
8,activity,0.0003115264797507,0.0001873009926952
9,actors,7.788161993769471e-05,0.0001873009926952
10,adaptation,7.788161993769471e-05,0.0151713804083161
11,addition,0.0003115264797507,0.0005619029780857
12,adequacy,0.0001557632398753,0.0005619029780857
13,adjustment,0.0001557632398753,0.0001873009926952
14,agencies,0.0003115264797507,0.0005619029780857
15,agency,0.0003894080996884,0.0003746019853905
16,agenda,0.0004672897196261,0.0009365049634763
17,agreement,0.0010903426791277,0.0460760442030342
18,agreements,0.0007788161993769,0.0003746019853905
19,aim,7.788161993769471e-05,0.000749203970781
20,america,0.0001557632398753,0.0001873009926952
21,amount,0.00101246105919,0.0001873009926952
22,analysis,0.0010903426791277,0.0001873009926952
23,application,0.0003894080996884,0.0003746019853905
24,appreciation,0.0001557632398753,0.0001873009926952
25,approach,0.0014018691588785,0.0001873009926952
26,approval,0.000233644859813,0.0016857089342573
27,april,7.788161993769471e-05,0.0011238059561715
28,area,0.0031931464174454,0.0003746019853905
29,areas,0.0049844236760124,0.0005619029780857
30,articles,7.788161993769471e-05,0.0016857089342573
31,aspects,0.00101246105919,0.0001873009926952
32,assess,7.788161993769471e-05,0.0003746019853905
33,assessment,0.0004672897196261,0.001498407941562
34,assistance,0.0004672897196261,0.000749203970781
35,assumptions,7.788161993769471e-05,0.0001873009926952
36,attention,7.788161993769471e-05,0.0003746019853905
37,authorities,0.0003894080996884,0.0003746019853905
38,authority,7.788161993769471e-05,0.0003746019853905
39,availability,0.0003894080996884,0.0001873009926952
40,awareness,7.788161993769471e-05,0.0009365049634763
41,balance,0.0001557632398753,0.000749203970781
42,barriers,0.0001557632398753,0.0001873009926952
43,basis,0.0003115264797507,0.0029968158831241
44,benefit,0.0003115264797507,0.0001873009926952
45,benefits,0.0009345794392523,0.0009365049634763
46,biodiversity,0.0016355140186915,0.0001873009926952
47,bodies,0.0001557632398753,0.0046825248173815
48,body,7.788161993769471e-05,0.0058063307735531
49,building,7.788161993769471e-05,0.0005619029780857
50,bureau,7.788161993769471e-05,0.0003746019853905
51,capacity,0.0001557632398753,0.0022476119123431
52,carbon,0.0007009345794392,0.0003746019853905
53,case,0.0008566978193146,0.0001873009926952
54,cases,0.00101246105919,0.0001873009926952
