,keyword,Relative_Frequency.26,Relative_Frequency
0,ability,0.0006726645926175,0.0003746019853905
1,access,0.0011771630370806,0.0016857089342573
2,accordance,0.0008408307407718,0.005057126802772
3,account,8.408307407718826e-05,0.0054317287881625
4,accounting,0.0003363322963087,0.000749203970781
5,accuracy,8.408307407718826e-05,0.0003746019853905
6,achieve,0.0001681661481543,0.0001873009926952
7,achievement,0.0001681661481543,0.000749203970781
8,act,0.0007567476666946,0.0003746019853905
9,action,0.0004204153703859,0.0080539426858962
10,actions,0.000924913814849,0.0097396516201535
11,activities,0.0100058858151854,0.0029968158831241
12,activity,0.0006726645926175,0.0001873009926952
13,addition,0.0015975784074665,0.0005619029780857
14,address,0.0003363322963087,0.0009365049634763
15,admission,8.408307407718826e-05,0.0001873009926952
16,adoption,8.408307407718826e-05,0.0061809327589436
17,advice,8.408307407718826e-05,0.0029968158831241
18,africa,0.0010089968889262,0.0001873009926952
19,agencies,8.408307407718826e-05,0.0005619029780857
20,agency,0.0002522492222315,0.0003746019853905
21,agenda,8.408307407718826e-05,0.0009365049634763
22,agreement,0.0005044984444631,0.0460760442030342
23,agreements,0.0006726645926175,0.0003746019853905
24,aim,0.0005885815185403,0.000749203970781
25,ambition,0.001345329185235,0.0022476119123431
26,america,0.0005044984444631,0.0001873009926952
27,amongst,8.408307407718826e-05,0.0001873009926952
28,amount,0.0006726645926175,0.0001873009926952
29,analysis,0.0014294122593122,0.0001873009926952
30,application,0.0010930799630034,0.0003746019853905
31,approach,0.0025224922223156,0.0001873009926952
32,approaches,8.408307407718826e-05,0.0035587188612099
33,appropriate,8.408307407718826e-05,0.0013111069488668
34,approval,8.408307407718826e-05,0.0016857089342573
35,april,8.408307407718826e-05,0.0011238059561715
36,area,0.0015975784074665,0.0003746019853905
37,areas,0.0033633229630875,0.0005619029780857
38,arrangements,0.0001681661481543,0.0029968158831241
39,article,0.0018498276296981,0.0237872260722981
40,articles,0.0001681661481543,0.0016857089342573
41,aspects,0.0007567476666946,0.0001873009926952
42,assess,0.0001681661481543,0.0003746019853905
43,assessment,0.0012612461111578,0.001498407941562
44,assessments,0.0012612461111578,0.0009365049634763
45,assistance,0.0002522492222315,0.000749203970781
46,attention,0.0005044984444631,0.0003746019853905
47,authorities,0.0005885815185403,0.0003746019853905
48,authority,0.0004204153703859,0.0003746019853905
49,availability,8.408307407718826e-05,0.0001873009926952
50,awareness,0.0002522492222315,0.0009365049634763
51,balance,0.0003363322963087,0.000749203970781
52,barriers,0.0005885815185403,0.0001873009926952
53,baselines,8.408307407718826e-05,0.0001873009926952
54,basis,0.0024384091482384,0.0029968158831241
55,behalf,0.0002522492222315,0.0001873009926952
56,benefit,0.0002522492222315,0.0001873009926952
57,benefits,0.0008408307407718,0.0009365049634763
58,biodiversity,0.0008408307407718,0.0001873009926952
59,bodies,8.408307407718826e-05,0.0046825248173815
60,body,8.408307407718826e-05,0.0058063307735531
61,build,0.0001681661481543,0.0001873009926952
62,building,0.0008408307407718,0.0005619029780857
63,burden,8.408307407718826e-05,0.000749203970781
64,calls,8.408307407718826e-05,0.0001873009926952
65,capabilities,0.0005885815185403,0.0011238059561715
66,capacities,8.408307407718826e-05,0.0011238059561715
67,capacity,0.0015975784074665,0.0022476119123431
68,carbon,0.0021020768519297,0.0003746019853905
69,case,0.001345329185235,0.0001873009926952
70,cases,0.000924913814849,0.0001873009926952
71,categories,0.0001681661481543,0.0003746019853905
72,centre,0.001345329185235,0.0009365049634763
73,centres,0.0003363322963087,0.0001873009926952
74,challenge,8.408307407718826e-05,0.0001873009926952
75,challenges,0.0011771630370806,0.0003746019853905
76,change,0.0007567476666946,0.0097396516201535
77,channels,8.408307407718826e-05,0.0001873009926952
78,children,8.408307407718826e-05,0.0003746019853905
79,circumstances,0.0001681661481543,0.0020603109196478
80,clarity,8.408307407718826e-05,0.0013111069488668
81,climate,0.0028588245186244,0.0116126615471062
82,collaboration,0.0015134953333893,0.0003746019853905
83,commitment,0.001345329185235,0.0001873009926952
84,committee,0.0016816614815437,0.0058063307735531
85,communicate,0.0001681661481543,0.0009365049634763
86,communication,0.0005044984444631,0.0013111069488668
87,communications,8.408307407718826e-05,0.0009365049634763
88,communities,0.0047086521483225,0.0011238059561715
89,comparability,8.408307407718826e-05,0.0003746019853905
90,compensation,8.408307407718826e-05,0.0001873009926952
91,competence,0.0002522492222315,0.000749203970781
92,compliance,0.0020179937778525,0.0003746019853905
93,component,8.408307407718826e-05,0.0001873009926952
94,concept,0.0002522492222315,0.0001873009926952
95,concern,0.0003363322963087,0.000749203970781
96,concerns,0.0006726645926175,0.0001873009926952
97,concrete,8.408307407718826e-05,0.0001873009926952
98,conditions,0.0011771630370806,0.0001873009926952
99,conduct,0.0017657445556209,0.0005619029780857
100,conjunction,8.408307407718826e-05,0.001498407941562
101,consensus,8.408307407718826e-05,0.0001873009926952
102,conservation,0.0002522492222315,0.0005619029780857
103,consideration,0.0001681661481543,0.0054317287881625
104,consultation,0.0002522492222315,0.000749203970781
105,consumption,0.0019339107037753,0.0001873009926952
106,context,0.0007567476666946,0.001498407941562
107,continuation,0.0001681661481543,0.0003746019853905
108,continuous,0.0001681661481543,0.0001873009926952
109,contribute,0.0003363322963087,0.0001873009926952
110,contribution,0.0007567476666946,0.004307922831991
111,contributions,0.0011771630370806,0.0082412436785914
112,convene,8.408307407718826e-05,0.0003746019853905
113,cooperation,0.0003363322963087,0.0020603109196478
114,costs,8.408307407718826e-05,0.0003746019853905
115,countries,0.003615572185319,0.004307922831991
116,country,0.0031110737408559,0.0131110694886682
117,cover,0.0005044984444631,0.0001873009926952
118,coverage,8.408307407718826e-05,0.0001873009926952
119,creation,0.0006726645926175,0.0001873009926952
120,criteria,0.0015134953333893,0.0001873009926952
121,cultures,8.408307407718826e-05,0.0001873009926952
122,cycle,0.0003363322963087,0.0003746019853905
123,damage,0.0003363322963087,0.0013111069488668
124,day,0.0002522492222315,0.0011238059561715
125,december,0.0003363322963087,0.0003746019853905
126,decent,8.408307407718826e-05,0.0001873009926952
127,decision,0.0003363322963087,0.0059936317662483
128,decision-making,0.0002522492222315,0.0001873009926952
129,decisions,0.0004204153703859,0.0031841168758194
130,decrease,0.0001681661481543,0.0001873009926952
131,definitions,0.0002522492222315,0.0001873009926952
132,delivery,0.0003363322963087,0.0003746019853905
133,demonstration,8.408307407718826e-05,0.0001873009926952
134,deployment,0.0005044984444631,0.0003746019853905
135,design,0.0011771630370806,0.0001873009926952
136,development,0.0079878920373328,0.008615845663982
137,dialogue,0.0010930799630034,0.0005619029780857
138,displacement,0.0001681661481543,0.0001873009926952
139,document,0.0003363322963087,0.0001873009926952
140,documents,0.0001681661481543,0.0001873009926952
141,earth,8.408307407718826e-05,0.0001873009926952
142,economies,0.0001681661481543,0.0001873009926952
143,ecosystems,8.408307407718826e-05,0.0001873009926952
144,education,0.0015134953333893,0.000749203970781
145,effect,0.0003363322963087,0.0011238059561715
146,effectiveness,0.0001681661481543,0.0009365049634763
147,effects,0.0002522492222315,0.0018730099269526
148,effort,8.408307407718826e-05,0.0003746019853905
149,efforts,0.001345329185235,0.0074920397078104
150,emergency,0.0005044984444631,0.0001873009926952
151,emission,0.0004204153703859,0.0033714178685147
152,emissions,0.0055494828890944,0.0054317287881625
153,energy,0.0074833935928697,0.0005619029780857
154,engagement,0.000924913814849,0.0003746019853905
155,engagements,0.0002522492222315,0.0001873009926952
156,enhance,0.0001681661481543,0.0033714178685147
157,entities,0.0005044984444631,0.0016857089342573
158,entry,0.0002522492222315,0.0009365049634763
159,environment,0.0050449844446312,0.0011238059561715
160,environments,0.0004204153703859,0.0005619029780857
161,equality,0.0003363322963087,0.0003746019853905
162,equity,0.0002522492222315,0.0011238059561715
163,establish,8.408307407718826e-05,0.0001873009926952
164,establishment,0.0003363322963087,0.0001873009926952
165,event,0.0002522492222315,0.0005619029780857
166,events,0.0004204153703859,0.0009365049634763
167,exchange,8.408307407718826e-05,0.0005619029780857
168,execution,0.0001681661481543,0.0001873009926952
169,executive,0.000924913814849,0.0016857089342573
170,exercise,8.408307407718826e-05,0.000749203970781
171,expenses,0.0001681661481543,0.0001873009926952
172,experience,0.0008408307407718,0.000749203970781
173,experiences,0.0003363322963087,0.001498407941562
174,experts,0.0001681661481543,0.0001873009926952
175,extension,8.408307407718826e-05,0.0001873009926952
176,extent,0.0003363322963087,0.0003746019853905
177,facilitate,8.408307407718826e-05,0.000749203970781
178,facilitation,0.0001681661481543,0.0001873009926952
179,facilities,0.0012612461111578,0.0001873009926952
180,facility,0.0011771630370806,0.0011238059561715
181,february,8.408307407718826e-05,0.0001873009926952
182,fields,0.0003363322963087,0.0001873009926952
183,finance,0.0001681661481543,0.0028095148904289
184,financial,8.408307407718826e-05,0.0018730099269526
185,findings,0.0002522492222315,0.0001873009926952
186,food,8.408307407718826e-05,0.0005619029780857
187,force,0.0005044984444631,0.0016857089342573
188,forms,0.0003363322963087,0.0001873009926952
189,forum,0.0005885815185403,0.0001873009926952
190,foundation,0.0002522492222315,0.0001873009926952
191,framework,0.0005044984444631,0.0037460198539052
192,frequency,0.0019339107037753,0.0001873009926952
193,function,0.0005885815185403,0.0001873009926952
194,functions,0.0005044984444631,0.001498407941562
195,fund,0.0005044984444631,0.0011238059561715
196,funds,0.0001681661481543,0.0001873009926952
197,further,8.408307407718826e-05,0.0001873009926952
198,gaps,8.408307407718826e-05,0.0005619029780857
199,gas,0.0110989657781888,0.0035587188612099
200,gender,0.0002522492222315,0.0001873009926952
201,general,8.408307407718826e-05,0.0001873009926952
