,keyword,Relative_Frequency.15,Relative_Frequency
0,ability,5.684531253552832e-05,0.0001454545454545
1,absence,2.273812501421133e-05,0.0001454545454545
2,accelerate,3.4107187521316994e-05,0.0001454545454545
3,access,0.0004888696878055,0.0010181818181818
4,accordance,0.0006366675003979,0.0068363636363636
5,account,0.0002273812501421,0.005090909090909
6,accountability,6.821437504263399e-05,0.0001454545454545
7,accounting,0.000113690625071,0.001890909090909
8,accounts,0.0002614884376634,0.0001454545454545
9,accreditation,1.1369062507105665e-05,0.000290909090909
10,accuracy,2.273812501421133e-05,0.000290909090909
11,achievement,9.095250005684532e-05,0.0027636363636363
12,acquisition,0.0002046431251279,0.000290909090909
13,action,0.0005116078128197,0.0059636363636363
14,actions,0.0010118465631324,0.0040727272727272
15,activities,0.0018645262511653,0.0097454545454545
16,activity,0.0005116078128197,0.0088727272727272
17,actor,1.1369062507105665e-05,0.0001454545454545
18,actors,0.0001023215625639,0.0001454545454545
19,adaptation,0.0002273812501421,0.009890909090909
20,addition,0.000761727187976,0.0010181818181818
21,address,0.0001364287500852,0.0016
22,addresses,3.4107187521316994e-05,0.0001454545454545
23,adjustment,0.0001477978125923,0.0007272727272727
24,adjustments,4.547625002842266e-05,0.0059636363636363
25,administrator,0.000113690625071,0.0010181818181818
26,adoption,0.0001705359376065,0.0020363636363636
27,advance,0.0001591668750994,0.000290909090909
28,advice,7.958343754973965e-05,0.0021818181818181
29,agencies,0.0002501193751563,0.0001454545454545
30,agreement,0.0004775006252984,0.0184727272727272
31,aims,7.958343754973965e-05,0.0001454545454545
32,alia,7.958343754973965e-05,0.0011636363636363
33,align,1.1369062507105665e-05,0.0001454545454545
34,ambition,1.1369062507105665e-05,0.0026181818181818
35,amendments,1.1369062507105665e-05,0.0001454545454545
36,amount,0.0003751790627344,0.0010181818181818
37,annex,2.273812501421133e-05,0.0069818181818181
38,annual,0.0003410718752131,0.0008727272727272
39,application,0.0002728575001705,0.001890909090909
40,applies,1.1369062507105665e-05,0.000290909090909
41,apply,1.1369062507105665e-05,0.0001454545454545
42,appointment,0.0001819050001136,0.0001454545454545
43,approach,0.0011710134382318,0.0048
44,approaches,2.273812501421133e-05,0.0074181818181818
45,appropriate,1.1369062507105665e-05,0.0005818181818181
46,approval,0.0004206553127629,0.0021818181818181
47,april,0.0002273812501421,0.0001454545454545
48,areas,0.0018076809386298,0.0007272727272727
49,arrangements,2.273812501421133e-05,0.0017454545454545
50,article,0.0002955956251847,0.0184727272727272
51,assessment,0.0002501193751563,0.0011636363636363
52,assistance,0.0001023215625639,0.0007272727272727
53,assumptions,1.1369062507105665e-05,0.0001454545454545
54,assurance,0.0003183337501989,0.0001454545454545
55,authority,0.0001591668750994,0.000290909090909
56,authorization,3.4107187521316994e-05,0.0023272727272727
57,authorizations,6.821437504263399e-05,0.000290909090909
58,availability,0.0001364287500852,0.0007272727272727
59,average,0.0002728575001705,0.0001454545454545
60,awareness,3.4107187521316994e-05,0.0001454545454545
61,balance,0.0003751790627344,0.0005818181818181
62,balances,0.0001364287500852,0.000290909090909
63,banks,3.4107187521316994e-05,0.0004363636363636
64,baseline,5.684531253552832e-05,0.0010181818181818
65,baselines,1.1369062507105665e-05,0.0011636363636363
66,basis,0.0001023215625639,0.0023272727272727
67,behalf,1.1369062507105665e-05,0.0001454545454545
68,benchmark,3.4107187521316994e-05,0.0001454545454545
69,benefit,0.0002273812501421,0.0001454545454545
70,benefits,0.0005116078128197,0.000290909090909
71,billion,1.1369062507105665e-05,0.0001454545454545
72,biodiversity,0.0007844653129902,0.000290909090909
73,board,0.0038882193774301,0.0001454545454545
74,bodies,0.000329702812706,0.0008727272727272
75,body,0.0003751790627344,0.0144
76,budget,0.0001250596875781,0.0005818181818181
77,building,0.0001477978125923,0.0001454545454545
78,business,0.0025694081266058,0.0004363636363636
79,businesses,0.0003751790627344,0.000290909090909
80,calculate,2.273812501421133e-05,0.0001454545454545
81,calculation,5.684531253552832e-05,0.000290909090909
82,calendar,4.547625002842266e-05,0.0004363636363636
83,calls,2.273812501421133e-05,0.0005818181818181
84,capabilities,4.547625002842266e-05,0.000290909090909
85,capacity,0.0005002387503126,0.0007272727272727
86,carbon,0.0003410718752131,0.0008727272727272
