,keyword,Relative_Frequency.53,Relative_Frequency
0,ability,0.0002753809436387,0.0003746019853905
1,acceptance,9.179364787956672e-05,0.0013111069488668
2,access,0.0005507618872774,0.0016857089342573
3,accordance,0.0004589682393978,0.005057126802772
4,account,0.0002753809436387,0.0054317287881625
5,accuracy,0.0001835872957591,0.0003746019853905
6,achieve,0.0001835872957591,0.0001873009926952
7,achievement,0.0003671745915182,0.000749203970781
8,act,0.0011015237745548,0.0003746019853905
9,action,0.0008261428309161,0.0080539426858962
10,actions,0.0010097301266752,0.0097396516201535
11,activities,0.0022948411969891,0.0029968158831241
12,activity,0.0003671745915182,0.0001873009926952
13,addition,0.0004589682393978,0.0005619029780857
14,address,0.0002753809436387,0.0009365049634763
15,adoption,0.0003671745915182,0.0061809327589436
16,africa,9.179364787956672e-05,0.0001873009926952
17,agencies,0.0003671745915182,0.0005619029780857
18,agency,0.0001835872957591,0.0003746019853905
19,agenda,0.0002753809436387,0.0009365049634763
20,agreement,9.179364787956672e-05,0.0460760442030342
21,agreements,0.0003671745915182,0.0003746019853905
22,aim,0.0003671745915182,0.000749203970781
23,amongst,0.0002753809436387,0.0001873009926952
24,amount,0.0004589682393978,0.0001873009926952
25,analysis,0.0006425555351569,0.0001873009926952
26,annex,9.179364787956672e-05,0.0005619029780857
27,application,0.0003671745915182,0.0003746019853905
28,appreciation,9.179364787956672e-05,0.0001873009926952
29,approach,0.0033963649715439,0.0001873009926952
30,approaches,0.0002753809436387,0.0035587188612099
31,april,0.0003671745915182,0.0011238059561715
32,area,0.0010097301266752,0.0003746019853905
33,areas,0.0026620157885074,0.0005619029780857
34,arrangements,0.0001835872957591,0.0029968158831241
35,aspects,0.0008261428309161,0.0001873009926952
36,assessment,0.0008261428309161,0.001498407941562
37,assessments,9.179364787956672e-05,0.0009365049634763
38,assistance,0.0003671745915182,0.000749203970781
39,atomic,9.179364787956672e-05,0.0001873009926952
40,authorities,9.179364787956672e-05,0.0003746019853905
41,authority,0.0002753809436387,0.0003746019853905
42,availability,0.0005507618872774,0.0001873009926952
43,awareness,0.0007343491830365,0.0009365049634763
44,balance,0.0001835872957591,0.000749203970781
45,basis,0.0011015237745548,0.0029968158831241
46,benefit,0.0001835872957591,0.0001873009926952
47,benefits,0.0009179364787956,0.0009365049634763
48,biodiversity,0.0020194602533504,0.0001873009926952
49,bodies,0.0009179364787956,0.0046825248173815
50,body,0.0003671745915182,0.0058063307735531
51,building,0.0012851110703139,0.0005619029780857
52,capabilities,0.0001835872957591,0.0011238059561715
53,capacity,0.0009179364787956,0.0022476119123431
54,carbon,0.0024784284927483,0.0003746019853905
55,case,0.0003671745915182,0.0001873009926952
56,cases,0.0006425555351569,0.0001873009926952
57,categories,9.179364787956672e-05,0.0003746019853905
58,centre,0.0019276666054709,0.0009365049634763
59,century,9.179364787956672e-05,0.0001873009926952
60,ceremony,9.179364787956672e-05,0.0003746019853905
61,certification,0.0004589682393978,0.0001873009926952
62,challenge,9.179364787956672e-05,0.0001873009926952
63,challenges,0.0004589682393978,0.0003746019853905
64,change,0.0016522856618322,0.0097396516201535
65,channels,0.0002753809436387,0.0001873009926952
66,children,0.0002753809436387,0.0003746019853905
67,circumstances,9.179364787956672e-05,0.0020603109196478
68,cities,0.0003671745915182,0.0003746019853905
69,climate,0.0011015237745548,0.0116126615471062
70,collective,9.179364787956672e-05,0.0001873009926952
71,commitment,0.0005507618872774,0.0001873009926952
72,committee,0.0032127776757848,0.0058063307735531
73,communication,0.0009179364787956,0.0013111069488668
74,communications,0.0002753809436387,0.0009365049634763
75,communities,0.0012851110703139,0.0011238059561715
76,compensation,0.0002753809436387,0.0001873009926952
77,completeness,9.179364787956672e-05,0.0003746019853905
78,compliance,0.0003671745915182,0.0003746019853905
79,component,0.0001835872957591,0.0001873009926952
80,concern,0.0002753809436387,0.000749203970781
81,concerns,0.0003671745915182,0.0001873009926952
82,conditions,0.0009179364787956,0.0001873009926952
83,conduct,0.0011933174224343,0.0005619029780857
84,conference,0.0002753809436387,0.0224761191234313
85,confidence,9.179364787956672e-05,0.0001873009926952
86,consensus,9.179364787956672e-05,0.0001873009926952
87,conservation,0.0012851110703139,0.0005619029780857
88,considers,9.179364787956672e-05,0.0003746019853905
89,consultation,0.0001835872957591,0.000749203970781
90,consumption,0.0026620157885074,0.0001873009926952
91,context,9.179364787956672e-05,0.001498407941562
92,continuation,9.179364787956672e-05,0.0003746019853905
93,continuity,9.179364787956672e-05,0.0001873009926952
94,continuous,9.179364787956672e-05,0.0001873009926952
95,contribution,0.0002753809436387,0.004307922831991
96,contributions,0.0003671745915182,0.0082412436785914
97,convention,0.0002753809436387,0.0157332833864019
98,cooperation,9.179364787956672e-05,0.0020603109196478
99,coordination,0.0001835872957591,0.0011238059561715
100,costs,0.0002753809436387,0.0003746019853905
101,countries,0.0002753809436387,0.004307922831991
102,country,0.0013769047181935,0.0131110694886682
103,cover,0.0001835872957591,0.0001873009926952
104,coverage,0.0002753809436387,0.0001873009926952
105,creation,0.0002753809436387,0.0001873009926952
106,criteria,0.0001835872957591,0.0001873009926952
107,cycle,0.0004589682393978,0.0003746019853905
108,damage,9.179364787956672e-05,0.0013111069488668
109,date,0.0003671745915182,0.0020603109196478
110,day,0.0006425555351569,0.0011238059561715
111,decent,9.179364787956672e-05,0.0001873009926952
112,decision,0.0002753809436387,0.0059936317662483
113,decisions,0.0002753809436387,0.0031841168758194
114,delivery,0.0002753809436387,0.0003746019853905
115,demonstrate,9.179364787956672e-05,0.0003746019853905
116,demonstration,9.179364787956672e-05,0.0001873009926952
117,deployment,0.0002753809436387,0.0003746019853905
118,design,0.0003671745915182,0.0001873009926952
119,development,0.0067009362952083,0.008615845663982
120,dialogue,9.179364787956672e-05,0.0005619029780857
121,disabilities,9.179364787956672e-05,0.0003746019853905
122,disaster,0.0001835872957591,0.0001873009926952
123,dissemination,9.179364787956672e-05,0.0005619029780857
124,diversification,0.0001835872957591,0.0005619029780857
125,documents,9.179364787956672e-05,0.0001873009926952
126,durability,9.179364787956672e-05,0.0001873009926952
127,economies,0.0001835872957591,0.0001873009926952
128,education,0.0009179364787956,0.000749203970781
129,effect,0.0001835872957591,0.0011238059561715
130,effectiveness,9.179364787956672e-05,0.0009365049634763
131,effects,9.179364787956672e-05,0.0018730099269526
132,effort,0.0002753809436387,0.0003746019853905
133,efforts,9.179364787956672e-05,0.0074920397078104
134,efforts,0.0009179364787956,0.0074920397078104
135,emergency,0.0007343491830365,0.0001873009926952
136,emerging,9.179364787956672e-05,0.0001873009926952
137,emission,0.0024784284927483,0.0033714178685147
138,emissions,0.0032127776757848,0.0054317287881625
139,energy,0.0121167615201028,0.0005619029780857
140,engagement,0.0025702221406278,0.0003746019853905
141,enhance,0.0006425555351569,0.0033714178685147
142,enhanced,9.179364787956672e-05,0.000749203970781
143,enhancement,9.179364787956672e-05,0.0009365049634763
144,enhancing,9.179364787956672e-05,0.0001873009926952
145,entry,0.0001835872957591,0.0009365049634763
146,environment,0.0033963649715439,0.0011238059561715
147,equity,0.0001835872957591,0.0011238059561715
148,establishes,9.179364787956672e-05,0.0001873009926952
149,establishment,9.179364787956672e-05,0.0001873009926952
150,event,9.179364787956672e-05,0.0005619029780857
151,events,0.0011933174224343,0.0009365049634763
152,exchange,9.179364787956672e-05,0.0005619029780857
153,execution,9.179364787956672e-05,0.0001873009926952
154,executive,0.0006425555351569,0.0016857089342573
155,exercise,0.0009179364787956,0.000749203970781
156,experience,0.0002753809436387,0.000749203970781
157,expert,0.0001835872957591,0.001498407941562
158,extent,0.0002753809436387,0.0003746019853905
159,facilitate,9.179364787956672e-05,0.000749203970781
160,facilities,0.0016522856618322,0.0001873009926952
161,facility,0.0004589682393978,0.0011238059561715
162,features,0.0002753809436387,0.0001873009926952
163,february,9.179364787956672e-05,0.0001873009926952
164,fields,9.179364787956672e-05,0.0001873009926952
165,finance,0.0001835872957591,0.0028095148904289
166,financial,0.0007343491830365,0.0018730099269526
167,financing,9.179364787956672e-05,0.0001873009926952
168,findings,9.179364787956672e-05,0.0001873009926952
169,floor,0.0003671745915182,0.0001873009926952
170,food,9.179364787956672e-05,0.0005619029780857
171,force,9.179364787956672e-05,0.0016857089342573
172,forests,0.0002753809436387,0.0009365049634763
173,forms,0.0002753809436387,0.0001873009926952
174,formulate,9.179364787956672e-05,0.0003746019853905
175,formulate,9.179364787956672e-05,0.0003746019853905
176,forum,9.179364787956672e-05,0.0001873009926952
177,foundation,0.0001835872957591,0.0001873009926952
178,framework,0.0009179364787956,0.0037460198539052
179,frequency,0.0001835872957591,0.0001873009926952
180,functions,0.0003671745915182,0.001498407941562
181,fund,0.0001835872957591,0.0011238059561715
182,funds,0.0002753809436387,0.0001873009926952
183,gaps,9.179364787956672e-05,0.0005619029780857
184,gas,0.0047732696897374,0.0035587188612099
185,gases,0.0004589682393978,0.0009365049634763
186,gender,0.0007343491830365,0.0001873009926952
187,general,0.0005507618872774,0.0001873009926952
188,global,0.0011933174224343,0.0013111069488668
189,goal,9.179364787956672e-05,0.0018730099269526
190,goals,0.0004589682393978,0.0001873009926952
