,keyword,Relative_Frequency.36,Relative_Frequency
0,ability,0.0005028157683024,0.0002298850574712
1,acceptance,0.0002011263073209,0.0002298850574712
2,access,0.0003016894609814,0.0018390804597701
3,accordance,0.0003016894609814,0.0082758620689655
4,account,0.0002011263073209,0.0032183908045977
5,accounting,0.0002011263073209,0.0022988505747126
6,achievement,0.0002011263073209,0.0002298850574712
7,action,0.0003016894609814,0.0034482758620689
8,actions,0.0004022526146419,0.0059770114942528
9,activities,0.0032180209171359,0.0032183908045977
10,activity,0.0002011263073209,0.0006896551724137
11,actors,0.0001005631536604,0.0004597701149425
12,adaptation,0.0004022526146419,0.0328735632183908
13,address,0.0005028157683024,0.0006896551724137
14,adoption,0.0001005631536604,0.0013793103448275
15,advice,0.0003016894609814,0.0011494252873563
16,agencies,0.0002011263073209,0.000919540229885
17,agreement,0.0004022526146419,0.0411494252873563
18,ambition,0.0001005631536604,0.0002298850574712
19,amount,0.0001005631536604,0.0002298850574712
20,analysis,0.0001005631536604,0.0002298850574712
21,application,0.0001005631536604,0.000919540229885
22,appreciation,0.0001005631536604,0.000919540229885
23,approach,0.0084473049074818,0.0016091954022988
24,april,0.0001005631536604,0.0006896551724137
25,areas,0.0017095736122284,0.0006896551724137
26,aspects,0.0002011263073209,0.0002298850574712
27,assessment,0.0016090104585679,0.0004597701149425
28,assistance,0.0003016894609814,0.0013793103448275
29,awareness,0.0017095736122284,0.0004597701149425
30,balance,0.0002011263073209,0.0011494252873563
31,basis,0.0003016894609814,0.0027586206896551
32,bodies,0.0001005631536604,0.0050574712643678
33,building,0.0005028157683024,0.0002298850574712
34,capabilities,0.0029163314561544,0.0002298850574712
35,capability,0.0002011263073209,0.0004597701149425
36,capacity,0.0009050683829444,0.0020689655172413
37,case,0.0022123893805309,0.0006896551724137
38,centre,0.0004022526146419,0.0004597701149425
39,challenges,0.0010056315366049,0.0004597701149425
40,change,0.0020112630732099,0.0041379310344827
41,changes,0.0008045052292839,0.000919540229885
42,channels,0.0001005631536604,0.0004597701149425
43,chapter,0.0006033789219629,0.0002298850574712
44,climate,0.0010056315366049,0.0071264367816091
45,collaboration,0.0019106999195494,0.0018390804597701
46,committee,0.0009050683829444,0.008735632183908
47,communication,0.0009050683829444,0.0082758620689655
48,communications,0.0003016894609814,0.0073563218390804
49,communities,0.0019106999195494,0.0002298850574712
50,compliance,0.0019106999195494,0.0002298850574712
51,component,0.0004022526146419,0.0016091954022988
52,components,0.0013073209975864,0.000919540229885
53,concerns,0.0007039420756234,0.0002298850574712
54,consideration,0.0001005631536604,0.0055172413793103
55,considerations,0.0001005631536604,0.0004597701149425
56,constraints,0.0001005631536604,0.0004597701149425
57,construction,0.0008045052292839,0.0002298850574712
58,contact,0.0001005631536604,0.0002298850574712
59,content,0.0002011263073209,0.000919540229885
60,continue,0.0007039420756234,0.0002298850574712
61,contribute,0.0002011263073209,0.0002298850574712
62,contribution,0.0005028157683024,0.0073563218390804
63,contributions,0.0002011263073209,0.0114942528735632
64,convention,0.0001005631536604,0.0036781609195402
65,cooperation,0.0002011263073209,0.0006896551724137
66,countries,0.0005028157683024,0.0064367816091954
67,country,0.0015084473049074,0.0094252873563218
68,creation,0.0004022526146419,0.0002298850574712
69,criteria,0.0005028157683024,0.0002298850574712
70,data,0.0011061946902654,0.0011494252873563
71,date,0.0003016894609814,0.0006896551724137
72,days,0.0003016894609814,0.0004597701149425
73,december,0.0004022526146419,0.0036781609195402
74,decision,0.0003016894609814,0.0236781609195402
75,decisions,0.0001005631536604,0.0025287356321839
76,developed,0.0003016894609814,0.0036781609195402
77,development,0.0119670152855993,0.0034482758620689
78,dialogue,0.0001005631536604,0.0002298850574712
79,differences,0.0001005631536604,0.0002298850574712
80,diversification,0.0003016894609814,0.0018390804597701
81,economic,0.0022123893805309,0.0002298850574712
82,economy,0.0006033789219629,0.0002298850574712
83,education,0.0018101367658889,0.0002298850574712
84,effectiveness,0.0002011263073209,0.0013793103448275
85,efficiency,0.0037208366854384,0.0002298850574712
86,effort,0.0003016894609814,0.0004597701149425
87,efforts,0.0020112630732099,0.0039080459770114
88,elements,0.0004022526146419,0.0013793103448275
89,emission,0.0001005631536604,0.0006896551724137
90,emissions,0.0058326629123089,0.0059770114942528
91,encourages,0.0001005631536604,0.0011494252873563
92,end,0.0007039420756234,0.0002298850574712
93,energy,0.0081456154465004,0.0004597701149425
94,enhance,0.0011061946902654,0.0013793103448275
95,enhanced,0.0003016894609814,0.0002298850574712
96,entities,0.0002011263073209,0.0025287356321839
97,environment,0.0046259050683829,0.0006896551724137
98,evaluation,0.0015084473049074,0.0002298850574712
99,event,0.0019106999195494,0.0004597701149425
100,events,0.0015084473049074,0.0004597701149425
101,example,0.0012067578439259,0.0004597701149425
102,examples,0.0002011263073209,0.0004597701149425
103,executive,0.0007039420756234,0.0004597701149425
104,experience,0.0002011263073209,0.000919540229885
