,keyword,Relative_Frequency.47,Relative_Frequency
0,ability,0.0003196590303676,0.0002298850574712
1,access,0.0007458710708577,0.0018390804597701
2,accordance,0.0004262120404901,0.0082758620689655
3,accounting,0.0006393180607352,0.0022988505747126
4,accuracy,0.0005327650506126,0.0004597701149425
5,achievement,0.0008524240809802,0.0002298850574712
6,act,0.0003196590303676,0.0004597701149425
7,action,0.000213106020245,0.0034482758620689
8,actions,0.0008524240809802,0.0059770114942528
9,activities,0.0017048481619605,0.0032183908045977
10,activity,0.000213106020245,0.0006896551724137
11,adaptation,0.0004262120404901,0.0328735632183908
12,address,0.0008524240809802,0.0006896551724137
13,adequacy,0.0001065530101225,0.000919540229885
14,adopts,0.0001065530101225,0.0004597701149425
15,advice,0.0001065530101225,0.0011494252873563
16,agencies,0.0004262120404901,0.000919540229885
17,agreement,0.0010655301012253,0.0411494252873563
18,ambition,0.000213106020245,0.0002298850574712
19,amount,0.0001065530101225,0.0002298850574712
20,analysis,0.0004262120404901,0.0002298850574712
21,application,0.0006393180607352,0.000919540229885
22,approach,0.0014917421417155,0.0016091954022988
23,approval,0.0006393180607352,0.0002298850574712
24,april,0.0001065530101225,0.0006896551724137
25,areas,0.0035162493340436,0.0006896551724137
26,arrangements,0.0001065530101225,0.0016091954022988
27,aspects,0.0004262120404901,0.0002298850574712
28,aspirations,0.0007458710708577,0.0002298850574712
29,assessment,0.0026638252530633,0.0004597701149425
30,assistance,0.0001065530101225,0.0013793103448275
31,availability,0.0005327650506126,0.0016091954022988
32,avoidance,0.0001065530101225,0.0004597701149425
33,awareness,0.0013851891315929,0.0004597701149425
34,balance,0.0007458710708577,0.0011494252873563
35,barriers,0.0001065530101225,0.0004597701149425
36,baseline,0.0001065530101225,0.0002298850574712
37,basis,0.000213106020245,0.0027586206896551
38,bodies,0.000213106020245,0.0050574712643678
39,building,0.0009589770911028,0.0002298850574712
40,capabilities,0.0003196590303676,0.0002298850574712
41,capability,0.0012786361214704,0.0004597701149425
42,capacity,0.0006393180607352,0.0020689655172413
43,case,0.000213106020245,0.0006896551724137
44,categories,0.0001065530101225,0.0016091954022988
45,centre,0.0014917421417155,0.0004597701149425
46,chairs,0.0001065530101225,0.0004597701149425
47,challenges,0.0009589770911028,0.0004597701149425
48,change,0.0043686734150239,0.0041379310344827
49,changes,0.0004262120404901,0.000919540229885
50,channels,0.000213106020245,0.0004597701149425
51,check,0.0001065530101225,0.0002298850574712
52,choice,0.0005327650506126,0.0002298850574712
53,clarity,0.0004262120404901,0.0020689655172413
54,climate,0.0050079914757591,0.0071264367816091
55,collaboration,0.0009589770911028,0.0018390804597701
56,committee,0.0006393180607352,0.008735632183908
57,communicate,0.0001065530101225,0.0002298850574712
58,communication,0.0006393180607352,0.0082758620689655
59,communications,0.0001065530101225,0.0073563218390804
