,keyword,Relative_Frequency.32,Relative_Frequency
0,ability,0.0001598039737921,0.0003746019853905
1,acceptance,5.326799126404943e-05,0.0013111069488668
2,access,0.0003196079475842,0.0016857089342573
3,accordance,0.0007457518776966,0.005057126802772
4,account,0.0014382357641293,0.0054317287881625
5,accounting,0.000106535982528,0.000749203970781
6,achieve,0.0002130719650561,0.0001873009926952
7,achievement,0.0004261439301123,0.000749203970781
8,action,0.0007457518776966,0.0080539426858962
9,actions,0.0024503275981462,0.0097396516201535
10,activities,0.0045810472487082,0.0029968158831241
11,activity,0.0002130719650561,0.0001873009926952
12,adaptation,0.0003196079475842,0.0151713804083161
13,addition,0.0005326799126404,0.0005619029780857
14,address,0.0001598039737921,0.0009365049634763
15,adjustment,0.000106535982528,0.0001873009926952
16,adoption,0.000106535982528,0.0061809327589436
17,agencies,0.000106535982528,0.0005619029780857
18,agency,0.000106535982528,0.0003746019853905
19,agenda,0.0001598039737921,0.0009365049634763
20,agreement,0.00223725563309,0.0460760442030342
21,agreements,0.0025035955894103,0.0003746019853905
22,amendments,0.000106535982528,0.0001873009926952
23,amount,0.0023437916156181,0.0001873009926952
24,analysis,0.0006392158951685,0.0001873009926952
25,annex,0.0023970596068822,0.0005619029780857
26,annexes,0.0018111117029776,0.000749203970781
27,application,0.0003196079475842,0.0003746019853905
28,approach,0.001171895807809,0.0001873009926952
29,approaches,0.0007990198689607,0.0035587188612099
30,approval,0.0006924838864326,0.0016857089342573
31,april,0.000106535982528,0.0011238059561715
32,area,0.003249347467107,0.0003746019853905
33,areas,0.0037820273797475,0.0005619029780857
34,arrangements,0.0001598039737921,0.0029968158831241
35,article,5.326799126404943e-05,0.0237872260722981
36,aspects,0.0007990198689607,0.0001873009926952
37,assess,5.326799126404943e-05,0.0003746019853905
38,assessment,0.0007990198689607,0.001498407941562
39,assessments,0.0002663399563202,0.0009365049634763
40,assistance,0.0002663399563202,0.000749203970781
41,assumptions,5.326799126404943e-05,0.0001873009926952
42,attention,0.0008522878602247,0.0003746019853905
43,authorities,0.0008522878602247,0.0003746019853905
44,authority,5.326799126404943e-05,0.0003746019853905
45,availability,5.326799126404943e-05,0.0001873009926952
46,awareness,0.000106535982528,0.0009365049634763
47,balance,5.326799126404943e-05,0.000749203970781
48,basis,0.0010653598252809,0.0029968158831241
49,being,0.0001598039737921,0.0001873009926952
50,benefit,0.0005326799126404,0.0001873009926952
51,benefits,0.0018111117029776,0.0009365049634763
52,biodiversity,0.0010120918340169,0.0001873009926952
53,bodies,0.0010120918340169,0.0046825248173815
54,body,0.0005859479039045,0.0058063307735531
55,building,0.0002130719650561,0.0005619029780857
56,capacities,5.326799126404943e-05,0.0011238059561715
57,capacity,0.0001598039737921,0.0022476119123431
58,carbon,5.326799126404943e-05,0.0003746019853905
59,case,0.0002130719650561,0.0001873009926952
60,cases,0.0004794119213764,0.0001873009926952
61,categories,0.0003196079475842,0.0003746019853905
62,centre,5.326799126404943e-05,0.0009365049634763
63,certification,0.0002130719650561,0.0001873009926952
64,challenges,0.0001598039737921,0.0003746019853905
65,champion,5.326799126404943e-05,0.000749203970781
66,change,0.0003196079475842,0.0097396516201535
67,children,0.0004261439301123,0.0003746019853905
68,chinese,5.326799126404943e-05,0.0001873009926952
69,circumstances,0.000106535982528,0.0020603109196478
70,cities,0.0001598039737921,0.0003746019853905
71,climate,0.0004794119213764,0.0116126615471062
72,collaboration,0.0002130719650561,0.0003746019853905
73,collective,0.0002130719650561,0.0001873009926952
74,commitment,0.0001598039737921,0.0001873009926952
75,committee,0.0007990198689607,0.0058063307735531
76,communication,5.326799126404943e-05,0.0013111069488668
77,communications,0.0002663399563202,0.0009365049634763
78,communities,0.001171895807809,0.0011238059561715
79,comparability,0.000106535982528,0.0003746019853905
80,compensation,0.0001598039737921,0.0001873009926952
81,compilation,0.000106535982528,0.0001873009926952
82,completeness,5.326799126404943e-05,0.0003746019853905
83,compliance,0.0020774516592979,0.0003746019853905
84,comprehensive,0.0001598039737921,0.0003746019853905
85,concept,0.0003196079475842,0.0001873009926952
86,concerns,0.0002130719650561,0.0001873009926952
87,conditions,0.0017578437117136,0.0001873009926952
88,conduct,0.0002130719650561,0.0005619029780857
89,conference,0.0005859479039045,0.0224761191234313
90,conservation,0.0012251637990731,0.0005619029780857
91,consideration,0.0001598039737921,0.0054317287881625
92,constraints,5.326799126404943e-05,0.0001873009926952
93,consultation,5.326799126404943e-05,0.000749203970781
94,consumption,0.0020241836680338,0.0001873009926952
95,contents,0.000106535982528,0.0001873009926952
96,context,0.000106535982528,0.001498407941562
97,continuation,5.326799126404943e-05,0.0003746019853905
98,continuity,0.0001598039737921,0.0001873009926952
99,contribute,0.000106535982528,0.0001873009926952
100,contribution,0.0005326799126404,0.004307922831991
101,contributions,0.000106535982528,0.0082412436785914
102,convention,0.0002663399563202,0.0157332833864019
103,cooperation,0.0028764715282586,0.0020603109196478
104,coordination,0.0004261439301123,0.0011238059561715
105,costs,0.0003196079475842,0.0003746019853905
106,costs,5.326799126404943e-05,0.0003746019853905
107,countries,0.0003196079475842,0.004307922831991
108,country,0.0002663399563202,0.0131110694886682
109,cover,5.326799126404943e-05,0.0001873009926952
110,coverage,0.000106535982528,0.0001873009926952
111,creation,0.0009588238427528,0.0001873009926952
112,criteria,0.0003728759388483,0.0001873009926952
113,cultures,5.326799126404943e-05,0.0001873009926952
114,cycle,0.000106535982528,0.0003746019853905
115,damage,0.0002130719650561,0.0013111069488668
116,date,5.326799126404943e-05,0.0020603109196478
117,day,0.0006924838864326,0.0011238059561715
118,december,0.0004794119213764,0.0003746019853905
119,decent,0.0001598039737921,0.0001873009926952
120,decision,5.326799126404943e-05,0.0059936317662483
121,decisions,0.0001598039737921,0.0031841168758194
122,decrease,5.326799126404943e-05,0.0001873009926952
123,demonstrate,5.326799126404943e-05,0.0003746019853905
124,demonstration,0.0002130719650561,0.0001873009926952
125,deployment,5.326799126404943e-05,0.0003746019853905
126,design,0.0012784317903371,0.0001873009926952
127,detail,5.326799126404943e-05,0.0001873009926952
128,developed,5.326799126404943e-05,0.0018730099269526
129,development,0.0137964097373888,0.008615845663982
130,dialogue,0.0003728759388483,0.0005619029780857
131,disabilities,5.326799126404943e-05,0.0003746019853905
132,document,0.0004794119213764,0.0001873009926952
133,documents,0.0002663399563202,0.0001873009926952
134,draft,0.0002130719650561,0.0005619029780857
135,duplication,5.326799126404943e-05,0.0003746019853905
136,economies,0.000106535982528,0.0001873009926952
137,ecosystems,5.326799126404943e-05,0.0001873009926952
138,education,0.001171895807809,0.000749203970781
139,effect,0.0002663399563202,0.0011238059561715
140,effectiveness,0.0006392158951685,0.0009365049634763
141,effects,5.326799126404943e-05,0.0018730099269526
142,effort,5.326799126404943e-05,0.0003746019853905
143,efforts,0.0009588238427528,0.0074920397078104
144,emergency,0.0013316997816012,0.0001873009926952
145,emission,5.326799126404943e-05,0.0033714178685147
146,emissions,0.0033558834496351,0.0054317287881625
147,energy,0.0049006551962925,0.0005619029780857
148,engagement,0.0015447717466574,0.0003746019853905
149,enhance,0.0008522878602247,0.0033714178685147
150,enhancement,0.0003196079475842,0.0009365049634763
151,entities,0.000106535982528,0.0016857089342573
152,entity,0.0001598039737921,0.0001873009926952
153,entry,5.326799126404943e-05,0.0009365049634763
154,environment,0.0029297395195227,0.0011238059561715
155,equity,0.0002663399563202,0.0011238059561715
156,establishment,5.326799126404943e-05,0.0001873009926952
157,event,0.0005326799126404,0.0005619029780857
158,events,0.0009055558514888,0.0009365049634763
159,exchange,0.0001598039737921,0.0005619029780857
160,executive,0.0005326799126404,0.0016857089342573
161,exercise,0.0005326799126404,0.000749203970781
162,expenses,0.0002130719650561,0.0001873009926952
163,experience,0.0003196079475842,0.000749203970781
164,expert,5.326799126404943e-05,0.001498407941562
165,experts,0.0004261439301123,0.0001873009926952
166,explanation,0.0001598039737921,0.0001873009926952
167,extent,0.0001598039737921,0.0003746019853905
