,keyword,Frequency.3,Frequency
0,ability,4.0,1.0
1,academia,1.0,1.0
2,access,10.0,8.0
3,accordance,11.0,36.0
4,accuracy,1.0,2.0
5,achievement,1.0,1.0
6,act,1.0,2.0
7,action,20.0,15.0
8,actions,17.0,26.0
9,activities,63.0,14.0
10,activity,11.0,3.0
11,adaptation,1.0,143.0
12,address,5.0,3.0
13,adoption,1.0,6.0
14,advance,7.0,1.0
15,advice,5.0,5.0
16,agencies,2.0,4.0
17,agreement,6.0,179.0
18,ambition,2.0,1.0
19,amount,5.0,1.0
20,analysis,1.0,1.0
21,application,4.0,4.0
22,approach,9.0,7.0
23,approaches,1.0,8.0
24,appropriate,1.0,6.0
25,approval,2.0,1.0
26,april,3.0,3.0
27,areas,33.0,3.0
28,arrangements,4.0,7.0
29,aspects,3.0,1.0
30,assessment,2.0,2.0
31,availability,4.0,7.0
32,avoid,2.0,2.0
33,awareness,2.0,2.0
34,balance,3.0,5.0
35,barriers,1.0,2.0
36,baselines,1.0,3.0
37,basis,10.0,12.0
38,building,4.0,1.0
39,capabilities,2.0,1.0
40,capability,3.0,2.0
41,capacity,6.0,9.0
42,carry,1.0,1.0
43,case,5.0,3.0
44,centre,5.0,2.0
45,challenges,2.0,2.0
46,change,16.0,18.0
47,changes,9.0,4.0
48,channels,2.0,2.0
49,chapter,2.0,1.0
50,choice,2.0,1.0
51,circumstances,4.0,13.0
52,climate,30.0,31.0
53,collaboration,5.0,8.0
54,committee,15.0,38.0
55,communicate,1.0,1.0
56,communications,2.0,32.0
57,communities,43.0,1.0
58,completeness,1.0,1.0
59,compliance,6.0,1.0
60,component,2.0,7.0
61,components,1.0,4.0
62,concern,3.0,1.0
63,concerns,20.0,1.0
64,concrete,2.0,1.0
65,conference,1.0,53.0
66,confirm,1.0,1.0
67,connections,1.0,2.0
68,consequences,1.0,1.0
69,consideration,2.0,24.0
70,constitutes,1.0,4.0
71,construction,5.0,1.0
72,consultation,1.0,1.0
73,contact,1.0,1.0
74,contribute,4.0,1.0
75,contribution,5.0,32.0
76,contributions,4.0,50.0
77,conventions,1.0,1.0
78,countries,23.0,28.0
79,country,13.0,41.0
80,coverage,1.0,3.0
81,criteria,4.0,1.0
82,data,23.0,5.0
83,days,1.0,2.0
84,december,5.0,16.0
85,decision,1.0,103.0
86,decisions,7.0,11.0
87,definitions,2.0,2.0
88,development,33.0,15.0
89,dialogue,1.0,1.0
90,differences,1.0,1.0
91,disturbances,1.0,2.0
92,document,3.0,5.0
93,documents,2.0,8.0
94,economic,3.0,1.0
95,economic,1.0,1.0
96,economy,12.0,1.0
97,education,6.0,1.0
98,effectiveness,1.0,6.0
99,effects,1.0,5.0
100,efficiency,24.0,1.0
101,efforts,7.0,17.0
102,element,1.0,1.0
103,emissions,160.0,26.0
104,encourages,2.0,5.0
105,end,2.0,1.0
106,energy,182.0,2.0
107,environment,63.0,3.0
108,environments,1.0,3.0
109,equity,4.0,2.0
110,estimate,2.0,1.0
111,event,1.0,2.0
112,events,18.0,2.0
113,example,28.0,2.0
114,examples,1.0,2.0
115,exchange,1.0,3.0
116,executive,22.0,2.0
117,experience,7.0,4.0
118,experts,1.0,6.0
119,facility,13.0,3.0
120,factors,12.0,1.0
121,fields,3.0,1.0
122,finance,2.0,19.0
123,financial,3.0,8.0
124,fisheries,1.0,1.0
125,flexibility,2.0,2.0
126,following,2.0,1.0
127,forests,1.0,2.0
128,forum,2.0,12.0
129,framework,10.0,6.0
130,fund,9.0,10.0
131,gas,159.0,10.0
132,gases,1.0,1.0
133,global,7.0,4.0
134,goal,5.0,3.0
135,goals,19.0,4.0
136,green,3.0,2.0
137,greenhouse,23.0,10.0
138,group,38.0,16.0
139,groups,6.0,4.0
140,growth,30.0,1.0
141,guidance,4.0,38.0
142,guide,1.0,2.0
143,guidelines,1.0,7.0
144,help,19.0,1.0
145,ideas,1.0,1.0
146,impact,13.0,7.0
147,impacts,28.0,14.0
148,implementation,4.0,54.0
149,implications,1.0,7.0
150,importance,4.0,5.0
151,incentives,1.0,1.0
152,include,1.0,4.0
153,inclusion,8.0,1.0
154,increase,7.0,3.0
155,indicators,2.0,3.0
156,industry,31.0,1.0
157,inform,1.0,2.0
158,information,45.0,82.0
159,initiatives,4.0,1.0
160,input,2.0,2.0
161,institutions,4.0,6.0
162,integrity,5.0,2.0
163,interaction,1.0,1.0
164,investments,5.0,1.0
165,issue,2.0,1.0
166,issues,26.0,1.0
167,jobs,9.0,1.0
168,knowledge,1.0,5.0
169,language,1.0,2.0
170,lessons,1.0,6.0
171,level,9.0,2.0
172,levels,8.0,7.0
173,limitations,3.0,1.0
174,line,6.0,11.0
175,maintenance,5.0,1.0
176,manage,18.0,2.0
177,management,79.0,2.0
178,mandates,1.0,8.0
179,manner,1.0,2.0
180,matter,8.0,5.0
181,matters,4.0,28.0
182,measures,11.0,24.0
183,mechanism,1.0,8.0
184,meeting,4.0,51.0
185,meetings,4.0,3.0
186,member,8.0,4.0
187,members,13.0,11.0
188,methodologies,1.0,26.0
189,methodology,2.0,1.0
190,methods,3.0,2.0
191,metrics,5.0,6.0
192,mining,1.0,1.0
193,mitigation,9.0,20.0
194,model,3.0,1.0
195,models,6.0,1.0
196,monitoring,11.0,1.0
197,national,2.0,3.0
198,nations,1.0,7.0
199,nature,2.0,2.0
200,need,2.0,2.0
201,needs,12.0,15.0
202,network,10.0,2.0
203,note,1.0,8.0
204,november,1.0,7.0
205,number,31.0,3.0
206,office,1.0,2.0
207,operation,2.0,15.0
208,opportunities,37.0,1.0
209,options,5.0,3.0
210,order,5.0,6.0
211,organization,20.0,1.0
212,organizations,12.0,14.0
213,outcome,2.0,1.0
214,outcomes,3.0,1.0
215,outputs,1.0,1.0
216,page,33.0,2.0
217,panel,6.0,7.0
218,paper,3.0,1.0
219,parameters,1.0,1.0
220,paris,12.0,180.0
221,part,25.0,9.0
222,participation,4.0,2.0
223,parties,4.0,231.0
224,partner,8.0,2.0
225,parts,3.0,2.0
226,party,3.0,34.0
227,peoples,1.0,2.0
228,percentage,6.0,1.0
229,period,2.0,3.0
230,plan,8.0,4.0
231,planning,3.0,4.0
232,plans,9.0,16.0
233,platform,3.0,3.0
234,point,8.0,12.0
235,points,1.0,2.0
236,policies,13.0,5.0
237,policy,20.0,4.0
238,position,1.0,1.0
239,poverty,4.0,2.0
240,practices,10.0,9.0
241,preparation,2.0,5.0
242,president,7.0,1.0
243,priorities,7.0,7.0
244,priority,5.0,1.0
245,procedures,7.0,18.0
246,process,32.0,3.0
247,processes,13.0,3.0
248,products,36.0,2.0
249,programme,32.0,15.0
250,programmes,8.0,3.0
251,progress,18.0,7.0
252,project,32.0,1.0
253,projections,4.0,2.0
254,projects,40.0,2.0
255,promote,1.0,2.0
256,proposal,2.0,1.0
257,proposals,1.0,1.0
258,provide,2.0,8.0
259,providers,3.0,2.0
260,provides,1.0,6.0
261,provision,1.0,6.0
262,purpose,2.0,1.0
263,purposes,2.0,1.0
264,qualifications,1.0,1.0
265,quality,9.0,1.0
266,receipt,1.0,1.0
267,recognition,2.0,3.0
268,reduction,18.0,4.0
269,reference,1.0,13.0
270,regions,3.0,1.0
271,relation,3.0,12.0
272,relationship,1.0,2.0
273,relevant,2.0,1.0
274,report,76.0,14.0
275,reports,5.0,10.0
276,representation,3.0,1.0
277,requests,1.0,29.0
278,resilience,4.0,2.0
279,resources,14.0,26.0
280,respect,4.0,1.0
281,respond,3.0,1.0
