,keyword,Frequency.18,Frequency
0,ability,3.0,1.0
1,access,17.0,8.0
2,accordance,3.0,36.0
3,account,1.0,14.0
4,act,1.0,2.0
5,action,4.0,15.0
6,actions,18.0,26.0
7,activities,84.0,14.0
8,activity,12.0,3.0
9,address,3.0,3.0
10,adoption,1.0,6.0
11,advice,1.0,5.0
12,affirms,1.0,1.0
13,agreement,6.0,179.0
14,alia,2.0,9.0
15,ambition,10.0,1.0
16,amount,3.0,1.0
17,analysis,13.0,1.0
18,application,1.0,4.0
19,approach,18.0,7.0
20,approaches,1.0,8.0
21,approval,1.0,1.0
22,areas,35.0,3.0
23,arrangements,4.0,7.0
24,aspects,3.0,1.0
25,assessment,12.0,2.0
26,assumptions,16.0,10.0
27,awareness,15.0,2.0
28,balance,3.0,5.0
29,barriers,1.0,2.0
30,baseline,2.0,1.0
31,baselines,1.0,3.0
32,basis,47.0,12.0
33,bodies,2.0,22.0
34,building,10.0,1.0
35,capabilities,2.0,1.0
36,capability,2.0,2.0
37,capacities,1.0,3.0
38,capacity,10.0,9.0
39,case,2.0,3.0
40,categories,1.0,7.0
41,centre,4.0,2.0
42,challenges,4.0,2.0
43,change,33.0,18.0
44,changes,14.0,4.0
45,channels,3.0,2.0
46,chapter,6.0,1.0
47,choice,3.0,1.0
48,clarity,1.0,9.0
49,climate,73.0,31.0
50,collaboration,4.0,8.0
51,committee,18.0,38.0
52,communication,4.0,36.0
53,communications,1.0,32.0
54,communities,22.0,1.0
55,comparison,1.0,1.0
56,compliance,21.0,1.0
57,concern,1.0,1.0
58,concerns,11.0,1.0
59,conference,1.0,53.0
60,considerations,3.0,2.0
61,constraints,1.0,2.0
62,construction,11.0,1.0
63,contact,1.0,1.0
64,contain,1.0,1.0
65,content,5.0,4.0
66,contents,2.0,1.0
67,context,11.0,2.0
68,continue,4.0,1.0
69,contribute,1.0,1.0
70,contributes,1.0,4.0
71,contribution,4.0,32.0
72,contributions,7.0,50.0
73,cooperation,3.0,3.0
74,countries,23.0,28.0
75,country,13.0,41.0
76,creation,7.0,1.0
77,data,45.0,5.0
78,date,4.0,3.0
